序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param,report_type,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比
351,603339,四方科技,42346817.91,-13.42,450916699.6,-10.093268287,351682238.69,10975968.16,16361004.02,208843.73,408151009.83,46635360.79,46637995.49,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
352,603336,宏辉果蔬,3008862.6,-33.21,202056446.0,-17.9166369729,182811863.2,1684353.51,8936623.12,3365109.76,197570450.49,4010555.16,3996863.36,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
353,603333,尚纬股份,547850.8,103.779762913429,415248496.67,71.7267141174,350961620.86,15715775.43,18754012.12,5977117.94,411817251.85,6028101.59,5914560.1,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
355,603324,盛剑科技,-26115135.69,-226.65,118577332.94,-63.0885697929,97986638.34,17957353.85,16277609.17,6629835.26,161700543.58,-34647216.98,-34485444.87,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
359,603315,福鞍股份,20074367.3,-24.05,249080742.95,6.2167949834,203031685.66,792903.28,12170765.67,14699718.08,246587211.95,20507684.54,18274330.65,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
362,603286,日盈电子,-5568791.93,24.786899372656,235980638.09,-3.4511357492,186471983.69,8773715.11,25569469.04,3969086.26,241361219.78,-3818661.81,-3823044.0,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
363,603280,南方路机,11214272.46,4.27,189274543.51,41.5795861018,130592749.23,15302724.99,11083560.62,-967199.55,181924525.46,11517601.87,12327953.04,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
364,603278,大业股份,-24557610.16,-598.26,1136418179.38,-6.0915228943,1048159300.22,17961829.93,24372554.9,46316881.17,1155455988.07,-27039446.48,-28889117.37,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
365,603271,永杰新材,119306113.5,57.58,2408398812.49,21.5881052752,2174854793.56,7910939.67,19267697.6,179337.79,2294851844.73,125738871.52,126878912.42,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
366,603266,天龙股份,29807209.27,16.53,320137642.84,5.5047916186,247683800.91,4079034.13,22673715.39,225203.01,291214106.24,33409212.19,33373378.31,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
368,603258,电魂网络,-22563244.48,-1501.33,90263505.43,-11.7086860875,39192177.17,30254110.38,22219685.93,1549390.87,116911092.0,-24865343.85,-24890160.32,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
369,603237,五芳斋,-57288492.27,-26.646544171318,200788178.13,-17.3181063421,125622039.52,93060474.56,34343928.72,2024975.3,263319723.7,-57605509.97,-57887598.36,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
371,603232,格尔软件,-28555098.85,43.121749790863,65926266.18,44.3610795264,35123835.88,15996008.02,30607666.24,402604.14,101838300.91,-25771008.17,-26462906.69,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
373,603222,济民健康,-25921384.02,-90.088897769953,163097985.21,-9.9014835095,108204176.92,31807526.29,27707853.9,6267355.82,185180092.87,-22534596.99,-22692766.17,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
374,603215,比依股份,-16511609.08,-209.99,548874397.97,3.495223513,507148109.35,12997678.6,22065629.45,6829723.32,573676629.88,-21444966.47,-21554626.28,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
376,603211,晋拓股份,11328830.52,-35.68,334003104.81,12.09468307,275437441.82,2788494.32,12886414.89,7266065.74,316140890.48,10952185.12,10922185.12,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
377,603210,泰鸿万立,56132028.85,27.23,531158320.1,20.2963797901,428629905.6,7131141.28,24100198.77,2511051.26,484842696.3,63794501.94,63826419.22,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
380,603191,望变电气,12286841.14,-15.24,888952486.71,13.0306251769,798809583.7,32113502.21,32168658.93,9413496.43,883597099.71,15272909.03,14177637.14,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
388,603168,莎普爱思,-26104017.0,-394.89,98522734.42,-3.1537792145,48482697.13,15393228.81,23191359.91,1969049.67,94062716.87,-25641543.43,-25814816.7,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
389,603167,渤海轮渡,47576404.39,-23.22,312926428.25,-0.5065763751,286013529.66,9750066.41,12079723.62,1086303.31,312375067.2,92421469.82,92513640.16,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
390,603166,福达股份,75104193.5,15.36,503830231.49,6.9515813997,361377261.75,7569707.77,19538149.06,6206357.05,426069178.77,83001421.11,82980383.97,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
391,603165,荣晟环保,75831393.78,7.42,561572868.78,5.2278889316,488447172.87,1361345.41,15929539.73,14678301.57,547950982.91,76910568.59,76590570.13,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
392,603163,圣晖集成,38695596.46,33.66,540921807.1,-5.8505995558,476783554.68,972475.7,15946335.75,-2859395.31,499317097.2,51469886.09,51243497.46,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
395,603158,腾龙股份,53098251.34,17.27,811900749.82,-6.0226081545,627256913.36,16303167.8,46453066.54,14872587.0,757102947.39,69414674.34,68874974.36,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
396,603130,云中马,14368967.69,38.85,565256284.97,-3.5121572322,513152354.02,3553183.14,15720445.62,2520368.06,550673901.52,16702521.62,16711945.8,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
400,603117,万林物流,-6076049.39,-388.88,45916805.94,-25.9551635836,41493475.7,405626.99,12981965.26,1195816.61,57645742.78,-8414001.98,-8414187.62,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
402,603098,森特股份,21516482.82,-36.89,538051372.37,-24.9675450008,425191339.1,30505337.97,39289092.21,9117139.1,527274945.11,27795678.61,27754378.99,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
403,603078,江化微,28776494.41,7.31,321918371.76,16.8752418252,234585687.07,6261437.53,28279171.99,2810915.78,290567870.31,32974142.25,32856892.57,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
404,603070,万控智造,-19109379.84,-305.87,351267603.85,-13.3865695409,298705475.8,20162613.02,39032170.13,-1697482.92,371290276.78,-19233498.43,-19342357.16,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
408,603052,可川科技,-11588714.33,-207.61,222523405.36,10.2322508707,196909784.02,4473052.81,17184135.8,1376567.94,237200294.12,-16524485.51,-16524565.38,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
409,603051,鹿山新材,19991756.58,40.74,320782915.56,-3.9824475341,270203511.5,3884932.78,15933010.98,3376397.6,306329919.26,23909105.62,23959019.85,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
418,603018,华设集团,68100986.33,17.63,653813063.59,-3.1524831545,443557195.89,46033637.4,61862963.29,-9033020.61,592057741.01,84410782.74,84033530.62,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
453,601700,风范股份,28402549.43,166.86,852179650.09,49.0580082007,734040590.25,8192287.29,44371223.19,26274156.37,836267828.53,20891420.93,20660621.35,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
465,601588,北辰实业,-150918913.0,48.831140149411,1281975962.0,7.2620241095,827802268.0,49553846.0,187914498.0,207837130.0,1404977884.0,-120829894.0,-120350194.0,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
487,601188,龙江交通,53653287.59,-20.8,140625390.94,6.4217025528,81544083.57,484472.15,18591595.03,7723341.27,111555426.04,62771201.69,62360442.12,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
501,601086,国芳集团,41582696.63,174.14,233571538.42,14.7271131425,138140003.64,39675616.1,18612042.46,1809498.54,205941750.53,57511820.65,57924392.67,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
509,601007,金陵饭店,8327947.33,29.2,412726381.26,-7.6022337272,327034805.92,14382866.74,46171388.82,750669.76,397389166.24,16061935.29,16432135.53,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
513,601002,晋亿实业,72007978.4,25.11,548217824.99,-4.8727496452,376956008.82,29114196.04,17769460.94,1077371.25,448314581.61,83268929.67,83520079.87,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
516,600992,贵绳股份,-54617374.04,-151.298663878214,395097036.7,-5.4010954753,391186180.42,24843503.93,14309649.01,5155906.51,445389746.4,-54830976.57,-54642365.49,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
519,600982,宁波能源,72518082.15,71.6,1070035801.31,9.7751376954,851544747.31,25316854.06,61804523.95,33869011.78,997703408.73,93628710.64,113396919.7,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
521,600973,宝胜股份,49655881.18,119.25,16508732763.24,37.010737096,15919696679.85,64545872.53,112945810.97,106900231.62,16449415888.56,58441437.16,59135214.32,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
523,600962,国投中鲁,4259087.57,-84.23,362107349.87,-36.7674043336,299132565.99,19888667.18,18510783.28,16137804.44,358420509.78,6706621.76,6744597.98,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
524,600960,渤海汽车,-6755303.08,-1313.23276375314,677436966.88,-32.0710919999,565788760.34,20583318.42,28189845.63,16378694.44,658353899.85,-2501707.53,-2493360.5,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
527,600939,重庆建工,-37556941.72,12.599128420224,6182450974.04,-11.08,5858402493.92,1269284.71,174942754.61,135464107.85,6208236755.93,-22818548.22,-27527669.16,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
544,600868,梅雁吉祥,-14697859.89,11.023999135623,71204209.71,93.5775052142,66511544.93,3470924.98,16702636.08,4585302.99,93811441.98,-26543117.78,-26427299.76,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
546,600865,百大集团,27654637.85,64.49,49321645.8,-2.5029765563,10663692.3,6234883.51,8542381.2,599985.91,28948927.51,35495008.43,35570673.94,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
547,600860,京城股份,-32212736.17,-170.454495840577,309399769.64,-4.2503907899,266713628.02,10538194.59,25375812.79,7072487.33,334410822.87,-39385201.08,-37261728.57,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
550,600855,航天长峰,-37267871.59,12.976670670791,77766398.55,-22.0862155904,54993231.0,10497938.65,40419742.1,827631.12,121658172.3,-40469425.62,-40289041.29,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
553,600846,同济科技,57405135.17,-34.41,1019401701.85,12.9219250824,865234571.92,7458785.99,52081373.45,1773124.47,965602585.48,73456009.12,73000555.73,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
555,600843,上工申贝,1133058.53,104.522195457485,1055792522.74,-3.8992110284,877657562.37,75098258.77,82144067.64,14563281.55,1093833447.58,5241339.99,5401327.12,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
556,600834,申通地铁,4082567.57,-55.37,135673758.91,6.3024686529,114714829.8,682313.26,11175081.41,176816.96,127616826.54,9349677.95,9347765.43,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
557,600833,第一医药,23262585.78,390.87,484557342.69,-3.8507608627,413361914.44,57907426.53,14489534.65,-2232485.02,484521297.47,31288843.89,30957297.32,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
560,600826,兰生股份,-13244546.97,46.14,244316916.03,5.4685337644,191627907.95,14595901.62,44632620.82,938247.31,253776897.75,-8635708.57,-8625743.98,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
561,600825,新华传媒,1318237.81,35.02,175113330.68,0.7322159889,118592457.17,52736882.06,19075390.62,-11788958.3,180407281.72,-1669737.43,1256517.45,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
562,600822,上海物贸,5878596.45,-12.81,357997180.36,-24.2098250646,301529814.24,23071870.82,30289891.53,-4090437.82,353233819.89,4581662.94,8077176.15,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
565,600814,杭州解百,90407583.05,4.19,498029798.6,3.764012293,112062022.29,85119936.62,60765020.87,-7396116.16,315360193.98,191733677.33,196187896.15,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
568,600807,济高发展,-22860006.79,13.421854814712,52790678.6,-39.8005581455,45929087.68,4330583.46,16904575.18,50744.9,69978636.06,-17280788.24,-31137096.26,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
569,600805,悦达投资,14747732.68,-6.82,730913401.42,6.9468577072,653739926.6,22816562.29,42499706.02,25637122.1,756137868.82,15280160.59,16394444.62,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
574,600793,宜宾纸业,-25876337.73,-261.45,455905851.87,-25.5496733344,367927764.74,4374218.01,30127397.58,13908924.21,433648606.15,-1604753.44,-1400488.25,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
583,600756,浪潮软件,-86315924.29,2.447473001118,133436584.8,24.9457104999,73759781.47,18565419.54,64130700.67,-1879283.99,213571725.18,-88024282.12,-88023882.12,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
594,600727,鲁北化工,56555878.63,57.07,1391675682.31,0.066811536,1230902563.31,8192776.95,40822414.35,13722961.79,1321729979.91,73307162.67,74558398.33,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
595,600722,金牛化工,13047272.99,-2.71,100295155.69,-13.9400320288,72486514.43,64251.92,5004176.67,-223156.47,81468016.42,25828903.2,26673593.58,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
599,600713,南京医药,174569585.5,-1.57,13843779763.6,-2.8294227644,12974407093.46,286479151.72,105351276.04,106518664.13,13504978803.17,284681693.04,281917557.9,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
601,600706,曲江文旅,-14423568.97,66.925193567037,224116203.24,-26.7891422525,199093337.41,7876415.54,22497578.26,7738177.67,242286866.84,-13206091.07,-13174575.61,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
609,600684,珠江股份,-6491845.7,-218.25,352790038.65,2.1863238475,301262789.3,2743979.52,43516104.41,932604.35,352825861.2,-5495476.24,-5437359.45,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
615,600658,电子城,-117152527.95,-74.866707146354,197394562.14,-29.6611100377,181975474.37,12370218.63,44854161.62,60940783.06,320317044.84,-126291599.67,-126310521.27,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
617,600650,锦江在线,13813273.25,4.75,338827200.04,-11.3080224724,298298920.24,20538818.2,26681419.12,-7846656.8,340370477.44,17822328.6,19623333.3,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
627,600628,新世界,22416377.69,31.31,256572998.28,-0.8900106729,144936927.06,28144404.44,57116641.47,3853978.72,241045729.13,18431933.29,28437782.8,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
628,600626,申达股份,-11914115.57,77.222469344116,2360642637.55,-3.2373741044,2148921698.53,32193992.62,135142871.17,44705362.84,2398216761.1,4262520.17,2758160.04,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
630,600622,光大嘉宝,-111663944.21,5.545843267939,331127264.95,6.569912712,189862497.68,10198844.7,49320631.11,108502083.55,387124222.69,-89561173.66,-87878459.26,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
631,600620,天宸股份,-9564343.15,-388.93,78519875.69,9.1543181634,66572603.82,1727450.32,17221597.02,1270107.19,89077636.17,-11133480.52,-11108212.92,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
633,600617,国新能源,125706411.88,7.9,4808369062.61,-12.5997691506,4380984513.63,9736873.23,148342278.0,113956537.01,4671749685.81,227475369.21,229089611.29,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
634,600616,金枫酒业,1211306.68,-57.35,119893527.32,-12.7930005648,67100255.73,25247268.29,22124169.52,-3934440.13,118048484.3,1616889.49,1617489.49,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
636,600609,金杯汽车,51837660.11,-32.37,1191802691.55,7.1418229526,989108778.58,5108059.31,39425363.48,-2139649.2,1097680696.48,109738501.29,109826916.88,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
647,600576,祥源文旅,18092113.9,-37.35,241765588.48,10.7579954764,121085987.99,26447698.36,33348818.6,14129573.63,201736394.0,36017011.93,34101987.33,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
648,600571,信雅达,-81432237.31,-63.476781383937,421193067.77,4.7097155992,390409152.73,11503211.82,28099646.62,1304291.82,487941169.3,-90362458.69,-90457044.74,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
650,600569,安阳钢铁,-687459930.25,-3858.29,7060779634.22,-5.1426224409,7224749175.54,21863525.22,174240214.58,232360237.45,7922861631.68,-843846094.67,-834675191.12,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
656,600551,时代出版,50612443.1,-14.86,1199066984.57,-12.3528405746,1084103227.89,29634942.5,57520720.07,-3416212.26,1177002958.28,51076599.86,51873358.89,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
659,600540,新赛股份,41818469.6,129.89,1433472666.39,69.7503373953,1364811297.06,4656458.85,9851824.42,30307472.34,1411760422.91,43310610.39,43329742.47,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
661,600533,栖霞建设,-55297680.33,-1931.66,506682571.98,41.108852314,448384865.2,9705506.11,24993461.39,65016609.43,566122844.55,-73328903.39,-73199923.17,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
663,600527,江南高纤,7843843.06,11.4,146264842.18,13.7784705639,130566900.62,234754.08,5696762.28,-4105354.02,140221114.35,9407026.31,10048809.52,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
669,600505,西昌电力,3112859.67,129.68,371562370.68,-3.9233722898,305844405.74,8971605.18,33029001.2,14631431.87,366380775.72,6648858.1,6748253.02,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
675,600477,杭萧钢构,21901397.17,-55.58,1307849239.74,-19.9592391557,1107762215.69,22274062.6,67957641.51,41322672.36,1343842484.03,20078455.06,19145005.56,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
677,600467,好当家,7838020.58,19.2,248196970.15,19.9557865615,196871695.22,9347123.82,18725161.51,37121970.61,264496445.67,7376863.78,7987404.23,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
685,600425,青松建化,-26748307.49,51.831781291801,441529385.0,0.8655215203,384072886.9,4778810.9,60149360.94,5447326.18,478381078.24,-21955904.97,-22041015.72,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
691,600405,动力源,-35199817.19,28.88,79619117.14,-10.9552307669,69538576.23,10381208.03,16138721.83,17956976.75,127792976.24,-32901519.95,-33942658.65,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
694,600396,华电辽能,157694102.58,8.31,1407621057.41,7.6200613968,994140979.68,,43856658.28,50760783.18,1099991470.68,259710234.11,260338295.88,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
697,600386,北巴传媒,-9356596.7,-15.780538432952,612895979.63,-32.7172710842,508565172.23,37929511.91,46541969.94,8540554.65,610975559.56,-4235854.73,-4653471.31,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
699,600382,广东明珠,58716568.44,8.97,188332395.8,16.9943300918,80650764.18,463246.03,14854130.33,1261419.28,103527670.57,82819021.21,82781793.29,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
707,600359,新农开发,22356605.73,-23.67,142883819.06,-6.9570614205,97494400.31,3089833.1,11255578.14,2208202.02,117717180.05,22752612.96,22757192.27,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
710,600354,敦煌种业,47249790.48,-26.03,624831316.34,5.0903984757,350127268.03,13318578.61,27866203.33,370565.52,395500994.3,229182578.36,230683557.83,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
713,600345,长江通信,17942840.42,230.182502146095,68836024.45,0.6966556,61067086.33,20132724.32,12182585.11,-1682501.39,117386478.2,17945528.27,17942840.42,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
722,600313,农发种业,18972586.82,-63.25,1653221332.88,5.3253725238,1573432437.96,21243035.7,30154520.24,2854950.58,1651909422.3,34428156.69,36218730.23,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
727,600300,维维股份,84148894.68,18.69,948963134.1,11.3117969195,675662372.11,94307717.49,46951389.15,-9370334.83,822055815.23,117577210.03,116893897.28,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
731,600288,大恒科技,51152550.19,720.944127524684,371074808.93,2.2711230496,230400424.79,32434206.43,53117955.89,692786.11,349729672.02,75470944.15,75817603.68,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
732,600284,浦东建设,47956853.53,-59.82,2556806388.93,-27.496723464,2421237466.75,471975.42,48796413.6,1434096.43,2564588077.08,56986604.1,57080395.55,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
737,600261,阳光照明,7241364.19,-87.89,659624358.3,-4.0292269884,435874896.64,89557096.13,63349203.61,13202948.76,629412906.69,20550324.9,19936844.56,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
745,600230,沧州大化,57826188.85,612.3,1048584662.29,-0.3803682596,921885466.23,2371647.77,38911859.08,2399258.28,994563486.18,58050204.94,58135835.88,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
746,600229,城市传媒,26769313.75,-57.67,566578433.06,-6.1324375054,398265286.52,57921229.96,36134049.78,-425553.87,496389475.14,26544251.58,26606162.45,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
747,600222,太龙药业,2601166.28,69.95,350227659.49,8.3376489294,258407560.19,28507487.59,26863485.72,14842553.25,347500662.61,2496637.43,2497276.47,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
749,600218,全柴动力,31178031.05,4.49,1296449913.5,0.3023254592,1171555362.06,17411107.65,31218187.58,-1657213.48,1265048598.73,36627127.42,37179243.5,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
750,600215,派斯林,-22483963.11,-68.896596879954,293602372.54,7.919445024,299512159.51,1420894.55,24532256.14,9300971.17,336761000.25,-36197365.3,-36185180.3,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
751,600212,绿能慧充,-21496858.3,-207.777755208883,298539137.97,48.2395771221,226260033.19,42057588.13,21585987.53,2754773.65,316915189.5,-22255666.36,-22208868.83,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
753,600195,中牧股份,24177718.97,-62.23,1508632280.98,19.8585514333,1223110534.9,95736827.91,58909182.06,9938195.77,1431426963.74,63237344.62,62909252.87,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
755,600191,华资实业,20505740.11,89.71,167362085.29,153.2813072719,160600245.44,674641.98,5730401.5,4841669.01,172895760.74,21243592.01,21244092.17,2026-04-30,20260331,profit,,,,,,,,,,,,,,,,,,,
