stock_code,stock_name,latest_price,pct_change,turnover_rate,volume,amount,amplitude,pe_dynamic,pb,total_market_value,float_market_value,snapshot_date,source,synthesized_at
300885,海昌新材,27.2,,0.0677494955252517,11315370.0,311845296.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300884,狄耐克,11.09,,0.0272150916351762,5226428.0,58922349.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300882,万胜智能,16.9,,0.0155563181101069,4143068.0,70960186.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300881,盛德鑫泰,52.58,,0.0960973761567773,5516590.0,292538884.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300897,山科智能,17.39,,0.0186019373776272,2274200.0,40048313.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300920,润阳科技,46.85,,0.0317911784267693,2111520.0,99212973.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300921,南凌科技,18.56,,0.0840107760259385,13600077.0,259772186.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300922,天秦装备,22.65,,0.0601463111981808,7591125.0,173722276.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300962,中金辐照,13.33,,0.0150486039878721,3972860.0,53454788.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300960,通业科技,18.66,,0.0115045840499184,1505700.0,28510440.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300959,线上线下,207.9,,0.109973930689662,5756678.0,1204606480.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300956,英力股份,14.12,,0.0633956197077253,13341760.0,190802661.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300952,恒辉安防,24.54,,0.0541301459214497,8042561.0,204293370.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300951,博硕科技,39.13,,0.0309355166290303,4683342.0,183382728.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300950,德固特,18.62,-4.41,2.19,21465.0,40538616.0,5.39,,,,,2026-05-29,derived_from_last_daily_row,20260608
300947,德必集团,15.51,,0.0523953328369751,7915768.0,127669688.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300946,恒而达,47.31,,0.024847363540063,1883537.0,90997103.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300945,曼卡龙,12.87,,0.0319111065387819,7607616.0,99316315.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300943,春晖智控,38.22,,0.0791510741701617,10560776.0,420633169.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300941,创识科技,15.48,,0.0326671813595787,4043500.0,64859921.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688677,海泰新光,154.98,,0.0537031040149486,6437767.0,1040078857.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300940,南极光,17.69,-5.85,4.76,74934.0,135086147.0,7.61,,,,,2026-05-29,derived_from_last_daily_row,20260608
300939,秋田微,72.13,-6.4,9.99,119889.0,881246486.0,7.07,,,,,2026-05-29,derived_from_last_daily_row,20260608
300938,信测标准,38.94,,0.060812769811003,12852541.0,738306685.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300937,药易购,23.18,0.61,3.91,25369.0,59253568.0,2.52,,,,,2026-05-29,derived_from_last_daily_row,20260608
300936,中英科技,110.0,6.51,13.12,62231.0,669629739.0,15.23,,,,,2026-05-29,derived_from_last_daily_row,20260608
300933,中辰股份,7.64,,0.0289725526813889,15850607.0,123663159.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300932,三友联众,9.99,,0.0622568439103247,19871844.0,200099687.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300930,屹通新材,33.8,,0.1002162737354636,4722692.0,163050735.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300928,华安鑫创,32.3,-5.28,4.78,25608.0,83671887.0,7.24,,,,,2026-05-29,derived_from_last_daily_row,20260608
300927,江天化学,23.69,,0.0234927430931679,3308934.0,79414786.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300880,迦南智能,23.16,,0.0628705056305139,12267071.0,280302573.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300879,大叶股份,18.72,,0.0182106663828992,3660862.0,69535894.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300875,捷强装备,33.42,,0.0341791770697513,3000647.0,101485178.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300873,海晨股份,21.54,-7.28,2.57,43105.0,95680267.0,9.43,,,,,2026-05-29,derived_from_last_daily_row,20260608
300818,耐普矿机,23.88,,0.0338963933617914,4817671.0,116601465.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300817,双飞集团,18.42,,0.0329794259859971,4159813.0,78400324.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300815,玉禾田,20.2,,0.0118050812587693,4629475.0,95053780.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300814,中富电路,159.79,,0.0751994675529973,14395444.0,2373186748.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300812,易天股份,28.68,,0.0982173303556515,12483400.0,537878588.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300806,斯迪克,76.12,-5.66,5.72,180928.0,1402928794.0,9.9,,,,,2026-05-29,derived_from_last_daily_row,20260608
300805,电声股份,8.61,,0.0252462835686652,7279800.0,63853524.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300802,矩子科技,22.37,,0.0932906554373297,18193245.0,416891943.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300801,泰和科技,26.97,,0.0423323223270292,5803400.0,159869197.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300798,锦鸡股份,7.88,,0.0371831468110316,15085336.0,120842093.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300797,钢研纳克,14.07,,0.0101258715296298,3832560.0,54977481.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300796,贝斯美,7.33,,0.0180192425340185,6507521.0,48424779.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688691,灿芯股份,105.8,,0.1652002925785935,12053841.0,1327710010.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300795,米奥会展,10.56,-4.26,9.63,167616.0,182678058.0,10.06,,,,,2026-05-29,derived_from_last_daily_row,20260608
300793,佳禾智能,13.58,-5.03,2.84,105650.0,144666905.0,6.08,,,,,2026-05-29,derived_from_last_daily_row,20260608
300792,壹网壹创,30.67,-2.32,2.76,58579.0,184421307.0,5.03,,,,,2026-05-29,derived_from_last_daily_row,20260608
300791,仙乐健康,17.96,,0.0129340550329361,3329584.0,59673076.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300790,宇瞳光学,23.88,,0.0777900114890241,25578770.0,877344746.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300789,唐源电气,21.76,,0.0191227233450134,2669135.0,59142893.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300788,中信出版,27.59,,0.0189049243178525,3594800.0,100518903.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300787,海能实业,9.5,,0.038084355716803,7484820.0,72641797.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300786,国林科技,18.27,,0.0760525709660457,11157484.0,208998875.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300785,值得买,45.29,0.94,7.92,96941.0,446826501.0,4.03,,,,,2026-05-29,derived_from_last_daily_row,20260608
300819,聚杰微纤,69.48,,0.0403534669389981,5438124.0,382338150.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300963,中洲特材,14.65,,0.038691983769407,13178280.0,196787178.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300822,贝仕达克,13.79,,0.0103694230655589,2996577.0,42122485.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688687,凯因科技,16.79,,0.0137165926361727,2344775.0,40156333.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300871,回盛生物,21.01,-2.37,2.33,47017.0,99720760.0,2.74,,,,,2026-05-29,derived_from_last_daily_row,20260608
300869,康泰医学,11.47,-0.78,1.1,29149.0,33610815.0,2.25,,,,,2026-05-29,derived_from_last_daily_row,20260608
300867,圣元环保,19.5,-3.61,3.24,62157.0,122744283.0,4.25,,,,,2026-05-29,derived_from_last_daily_row,20260608
300863,卡倍亿,61.3,3.22,6.8,170651.0,1051085242.0,8.12,,,,,2026-05-29,derived_from_last_daily_row,20260608
300862,蓝盾光电,22.89,-6.11,4.85,73533.0,172548529.0,7.38,,,,,2026-05-29,derived_from_last_daily_row,20260608
300859,西域旅游,28.6,,0.025978129032258,4026610.0,115800536.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300858,科拓生物,16.15,-0.86,3.31,64750.0,105255286.0,2.46,,,,,2026-05-29,derived_from_last_daily_row,20260608
688685,迈信林,46.93,,0.0399347458548087,5864484.0,284894425.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300853,申昊科技,37.88,,0.1084284836326343,10660040.0,406818549.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300852,四会富仕,53.29,-4.4,9.92,153727.0,844251713.0,7.32,,,,,2026-05-29,derived_from_last_daily_row,20260608
300848,美瑞新材,14.37,-4.83,2.38,60290.0,87801311.0,5.23,,,,,2026-05-29,derived_from_last_daily_row,20260608
300847,中船汉光,14.3,-2.05,0.92,27303.0,39569276.0,3.63,,,,,2026-05-29,derived_from_last_daily_row,20260608
300843,胜蓝股份,90.52,-5.67,3.31,53107.0,491583581.0,7.28,,,,,2026-05-29,derived_from_last_daily_row,20260608
300842,帝科股份,85.8,,0.0939719615890281,12133795.0,1090522123.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300840,酷特智能,22.8,,0.050223125793611,8915375.0,206379399.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300836,佰奥智能,73.58,,0.0403612562942422,2561012.0,192912509.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300835,龙磁科技,179.5,,0.0881416810708575,7328470.0,1362649989.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300833,浩洋股份,35.26,,0.0110685688493447,899410.0,32086334.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300831,派瑞股份,22.11,-13.94,21.54,397375.0,929280660.0,14.4,,,,,2026-05-29,derived_from_last_daily_row,20260608
300830,金现代,9.4,,0.0392269277592878,13222800.0,126915965.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300829,金丹科技,18.75,-5.11,5.62,88130.0,169546205.0,4.96,,,,,2026-05-29,derived_from_last_daily_row,20260608
300828,锐新科技,18.78,-5.39,5.74,48422.0,92247111.0,6.35,,,,,2026-05-29,derived_from_last_daily_row,20260608
300825,阿尔特,13.21,,0.0690467605073315,33452320.0,451021364.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300824,北鼎股份,8.53,,0.0173470297352665,5533150.0,47533547.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300784,利安科技,45.09,0.04,10.31,17343.0,78692859.0,5.1,,,,,2026-05-29,derived_from_last_daily_row,20260608
300964,本川智能,103.69,,0.2017979094989885,11302666.0,1200756035.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688668,鼎通科技,289.93,,0.045792103467978,6377494.0,1931421320.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301123,奕东电子,88.28,,0.122805011457836,20267940.0,1877782927.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301122,采纳股份,27.97,,0.0442037402688908,3343600.0,95592117.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301121,紫建电子,36.82,,0.0392092432975391,1983660.0,73781157.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301120,新特电气,25.79,,0.2204207779483147,49386250.0,1279791128.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301119,正强股份,34.32,,0.0221144929259303,1860050.0,64875173.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301117,佳缘科技,26.2,,0.0609620293852698,7062755.0,188389627.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301116,益客食品,9.5,,0.0087939849561629,3948300.0,37768697.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301112,信邦智能,33.02,,0.0184416858776819,2033502.0,68408882.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301111,粤万年青,27.21,,0.04194748125,6711597.0,184923087.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301110,青木科技,43.38,,0.0625892951006085,5703044.0,245671282.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301128,强瑞技术,123.78,,0.0407050480752776,5185391.0,656260517.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301102,兆讯传媒,9.82,,0.0059299655172413,2407566.0,23883019.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688661,和林微纳,117.2,,0.0397946047367877,6044316.0,716644091.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301093,华兰股份,124.98,,0.0239089827510353,3748466.0,475659910.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301092,争光股份,45.9,-8.03,7.63,46506.0,217784346.0,9.18,,,,,2026-05-29,derived_from_last_daily_row,20260608
301086,鸿富瀚,161.1,-3.79,4.0,26215.0,426463419.0,7.17,,,,,2026-05-29,derived_from_last_daily_row,20260608
301085,亚康股份,74.31,-3.84,7.61,44839.0,347412352.0,10.71,,,,,2026-05-29,derived_from_last_daily_row,20260608
301083,百胜智能,15.2,,0.0204111867086613,1747400.0,26920791.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301082,久盛电气,10.44,,0.0226511116372256,6177136.0,65734736.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301080,百普赛斯,40.55,-1.27,2.22,27930.0,114045157.0,4.07,,,,,2026-05-29,derived_from_last_daily_row,20260608
301077,星华新材,27.13,,0.025229021992979,2406915.0,66367648.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301076,新瀚新材,28.4,,0.0549538779131706,8337706.0,244010027.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301099,雅创电子,66.44,,0.1359193780173143,12202893.0,831912494.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301129,瑞纳智能,25.52,,0.0574102666616376,3805296.0,99532067.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301132,满坤科技,40.26,,0.1083730270974656,10267341.0,425726199.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688656,浩欧博,111.52,,0.010121512785024,642511.0,72398809.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301183,东田微,256.69,,0.141064204551572,8280330.0,2196430423.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301181,标榜股份,30.16,,0.0171169865491953,2006720.0,61115294.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301179,泽宇智能,23.46,,0.0404983590927364,9617349.0,223338880.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301176,逸豪新材,46.24,,0.0897224882142032,14719298.0,693713260.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301173,毓恬冠佳,36.28,,0.0444813379654301,1371300.0,50680410.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301172,君逸数码,31.95,,0.0842719484260183,8323210.0,272058678.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301169,零点有数,80.88,,0.0324222782263048,2334697.0,194173498.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688653,康希通信,14.62,,0.0547910796076162,17336533.0,258636653.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301168,通灵股份,40.23,,0.0223053781267292,2126000.0,85005374.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301162,国能日新,47.22,,0.0317627935992357,3813863.0,182810036.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301161,唯万密封,30.66,,0.0481293293565592,3715500.0,116551559.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301160,翔楼新材,36.66,-6.07,3.22,24567.0,134584091.0,7.46,,,,,2026-05-29,derived_from_last_daily_row,20260608
301159,三维天地,33.9,,0.0301118687670442,1596380.0,55283926.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301157,华塑科技,70.47,-4.46,8.81,18204.0,131572378.0,7.01,,,,,2026-05-29,derived_from_last_daily_row,20260608
301152,天力锂能,27.31,-4.48,5.11,36302.0,100939910.0,5.84,,,,,2026-05-29,derived_from_last_daily_row,20260608
301151,冠龙节能,15.85,-0.56,1.62,27351.0,44789000.0,6.46,,,,,2026-05-29,derived_from_last_daily_row,20260608
301150,中一科技,65.8,0.72,6.32,140715.0,944507924.0,6.74,,,,,2026-05-29,derived_from_last_daily_row,20260608
301149,隆华新材,11.55,-5.09,3.28,85602.0,100471335.0,6.82,,,,,2026-05-29,derived_from_last_daily_row,20260608
301141,中科磁业,47.88,,0.0815728488593287,3631020.0,179085652.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301138,华研精机,28.59,,0.0205737619555619,1410540.0,40991681.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301137,哈焊华通,42.04,,0.0444417683185067,8080109.0,332567837.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301136,招标股份,13.47,,0.0221376148738008,6085571.0,83639959.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301135,瑞德智能,18.0,,0.0309493426838263,3125390.0,57370008.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301073,君亭酒店,22.96,0.22,2.12,37680.0,87509368.0,2.92,,,,,2026-05-29,derived_from_last_daily_row,20260608
301070,开勒股份,93.83,,0.0536059413396521,3253165.0,311430522.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301069,凯盛新材,19.38,-8.97,3.88,165703.0,330136769.0,9.82,,,,,2026-05-29,derived_from_last_daily_row,20260608
301067,显盈科技,33.95,-3.08,5.65,36063.0,123445092.0,5.77,,,,,2026-05-29,derived_from_last_daily_row,20260608
301007,德迈仕,34.49,-8.42,3.75,56707.0,201163311.0,9.19,,,,,2026-05-29,derived_from_last_daily_row,20260608
301005,超捷股份,101.66,-7.83,5.53,72762.0,1059614861.0,8.41,,,,,2026-05-29,derived_from_last_daily_row,20260608
300997,欢乐家,19.26,3.88,5.5,218370.0,421241504.0,8.36,,,,,2026-05-29,derived_from_last_daily_row,20260608
300996,普联软件,11.83,-3.19,3.59,119694.0,144941955.0,9.08,,,,,2026-05-29,derived_from_last_daily_row,20260608
300994,久祺股份,12.39,-1.2,1.59,18535.0,23056542.0,2.87,,,,,2026-05-29,derived_from_last_daily_row,20260608
300993,玉马科技,10.61,-1.76,1.69,40842.0,43594533.0,2.96,,,,,2026-05-29,derived_from_last_daily_row,20260608
300991,创益通,39.4,-6.41,5.0,46114.0,185528315.0,9.24,,,,,2026-05-29,derived_from_last_daily_row,20260608
688665,四方光电,51.57,,0.0224529245745979,2272064.0,120310278.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300990,同飞股份,81.0,,0.0861308600808808,7147405.0,595051250.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300989,蕾奥规划,14.35,-2.58,2.35,38329.0,55166989.0,6.04,,,,,2026-05-29,derived_from_last_daily_row,20260608
300988,津荣天宇,17.91,-7.54,5.22,84375.0,156601698.0,10.69,,,,,2026-05-29,derived_from_last_daily_row,20260608
300987,川网传媒,14.28,-2.39,2.55,44245.0,64099782.0,4.58,,,,,2026-05-29,derived_from_last_daily_row,20260608
300986,志特新材,19.39,-1.67,4.09,168185.0,331508959.0,4.72,,,,,2026-05-29,derived_from_last_daily_row,20260608
300985,致远新能,23.32,3.19,3.58,66681.0,154523076.0,12.26,,,,,2026-05-29,derived_from_last_daily_row,20260608
300984,金沃股份,56.99,,0.0495601777753215,4390660.0,260388150.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300982,苏文电能,21.64,,0.048206294898224,9347063.0,209746705.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300980,祥源新材,27.29,,0.0409059420011647,4090950.0,112965621.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300978,东箭科技,9.81,,0.011837017119058,3398280.0,33665313.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300976,达瑞电子,63.28,,0.0697901612712322,6030859.0,551560641.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300975,商络电子,35.81,,0.2231410630526697,110349027.0,4037047030.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300973,立高食品,28.26,,0.0413085578535422,4897739.0,138070559.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300969,恒帅股份,107.45,,0.0510111114363165,3992910.0,436338477.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300968,格林精密,10.75,,0.021822199912913,9020861.0,99653780.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301008,宏昌科技,28.46,-3.43,4.02,46534.0,132288521.0,4.31,,,,,2026-05-29,derived_from_last_daily_row,20260608
300967,晓鸣股份,17.84,,0.1021445809338808,12746934.0,227225841.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301009,可靠股份,9.6,-1.23,1.89,28495.0,27473733.0,2.88,,,,,2026-05-29,derived_from_last_daily_row,20260608
301012,扬电科技,33.12,-5.45,6.55,128990.0,435046644.0,7.56,,,,,2026-05-29,derived_from_last_daily_row,20260608
301066,万事利,14.38,-2.84,2.05,47747.0,69915613.0,4.93,,,,,2026-05-29,derived_from_last_daily_row,20260608
301062,上海艾录,6.8,-5.03,2.79,87290.0,60079726.0,5.59,,,,,2026-05-29,derived_from_last_daily_row,20260608
688662,富信科技,95.2,,0.0807346668177697,7124027.0,695981611.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301060,兰卫医学,9.56,,0.0178636871039447,6433900.0,63506067.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301058,中粮科工,8.73,,0.0102726889968868,5262434.0,46724106.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301052,果麦文化,27.91,,0.047612086342096,3820384.0,107836464.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301051,信濠光电,17.77,,0.0351140598164563,7930058.0,145937154.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301048,金鹰重工,9.71,,0.0097574987803126,5204000.0,50989987.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301042,安联锐视,95.88,,0.0132484838802918,880900.0,86011692.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301041,金百泽,34.56,,0.1773648070265153,14006723.0,494763524.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301038,深水规院,20.19,,0.0532341447014523,11875473.0,240768903.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301036,双乐股份,23.9,,0.019807526563647,1395126.0,34274128.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301033,迈普医学,49.05,,0.0182402172281267,1027903.0,51680570.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301032,新柴股份,10.96,,0.0276679817742708,4527500.0,51063495.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301028,鼎熔岩,20.21,,0.0870584016522875,21618719.0,425547585.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301026,浩通科技,23.05,,0.0518678292708255,8300554.0,194560709.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301025,读客文化,9.5,,0.0194363543824562,5386800.0,51862123.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301023,奕帆传动,31.91,,0.0964344655701854,4159919.0,162985834.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688663,新风光,90.3,,0.0371598364653443,5257173.0,479369182.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301021,英诺激光,96.47,,0.0910167659742445,13898275.0,1356837930.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301017,漱玉平民,13.79,,0.0418659186045657,10830508.0,149955059.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301016,雷尔伟,15.56,,0.01769590526601,5187996.0,82274649.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301013,利和兴,44.34,,0.3307404684375011,62589868.0,2794393416.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301011,华立科技,16.7,-2.34,1.43,21006.0,35578010.0,3.33,,,,,2026-05-29,derived_from_last_daily_row,20260608
300310,宜通世纪,5.31,,0.0717226015320571,57850866.0,318933225.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300781,因赛集团,32.03,-0.47,4.72,57233.0,187216010.0,4.94,,,,,2026-05-29,derived_from_last_daily_row,20260608
300774,倍杰特,13.07,-6.78,6.48,126192.0,170651576.0,10.63,,,,,2026-05-29,derived_from_last_daily_row,20260608
300488,恒锋工具,32.59,-4.68,3.54,57508.0,190694840.0,6.84,,,,,2026-05-29,derived_from_last_daily_row,20260608
300486,东杰智能,24.94,20.02,11.64,555100.0,1316611836.0,19.44,,,,,2026-05-29,derived_from_last_daily_row,20260608
300485,赛升药业,8.9,1.95,2.39,65354.0,57926871.0,4.12,,,,,2026-05-29,derived_from_last_daily_row,20260608
300484,蓝海华腾,15.4,-7.67,4.26,70939.0,112477612.0,8.87,,,,,2026-05-29,derived_from_last_daily_row,20260608
300483,首华燃气,18.56,,0.0442083593395093,16989261.0,311735418.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300481,濮阳惠成,14.47,,0.0745182470072011,21615927.0,325107693.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300480,光力科技,33.12,,0.0802176770202899,21671761.0,734159413.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300479,神思电子,14.64,,0.0222422859195525,4380137.0,65067886.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300473,德尔股份,33.67,-5.69,4.39,66127.0,226786653.0,7.37,,,,,2026-05-29,derived_from_last_daily_row,20260608
688722,同益中,16.08,-6.84,2.9,65027.0,106254669.0,8.17,,,,,2026-05-29,derived_from_last_daily_row,20260608
300489,光智科技,148.24,5.87,12.28,170310.0,2583914743.0,11.13,,,,,2026-05-29,derived_from_last_daily_row,20260608
300471,厚普股份,9.91,-4.34,2.08,76351.0,76669956.0,5.02,,,,,2026-05-29,derived_from_last_daily_row,20260608
300467,迅游科技,34.06,-4.46,3.07,52263.0,181704934.0,6.54,,,,,2026-05-29,derived_from_last_daily_row,20260608
300466,赛摩智能,8.02,,0.0217541061169677,10018654.0,82299371.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300465,高伟达,14.21,,0.0512860957227257,22758172.0,331414789.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300461,田中精机,48.32,,0.0622923737908042,8951617.0,448190010.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300453,三鑫医疗,9.11,,0.0138221197840863,5014746.0,46039539.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300452,山河药辅,12.7,0.79,2.61,51752.0,65683170.0,2.06,,,,,2026-05-29,derived_from_last_daily_row,20260608
300448,浩云科技,7.79,-4.18,4.27,274076.0,218785402.0,6.27,,,,,2026-05-29,derived_from_last_daily_row,20260608
300447,全信股份,15.68,-5.6,3.29,66289.0,105848834.0,7.34,,,,,2026-05-29,derived_from_last_daily_row,20260608
300445,康斯特,23.43,-5.83,4.14,58202.0,139002870.0,6.79,,,,,2026-05-29,derived_from_last_daily_row,20260608
300444,双杰电气,14.58,,0.0759860271894361,47676802.0,707231175.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300469,信息发展,50.16,-0.28,3.8,94287.0,479765869.0,7.93,,,,,2026-05-29,derived_from_last_daily_row,20260608
300490,华自科技,15.64,,0.0488602154002534,19214400.0,306230214.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
