stock_code,stock_name,n_daily_rows,first_date,last_date,missing_ratio,download_success
300652,雷迪克,95,2026-01-05,2026-05-29,0.1121,True
300654,世纪天鸿,95,2026-01-05,2026-05-29,0.1121,True
300656,民德电子,95,2026-01-05,2026-05-29,0.1121,True
300662,科锐国际,95,2026-01-05,2026-05-29,0.1121,True
300664,鹏鹞环保,95,2026-01-05,2026-05-29,0.1121,True
300667,必创科技,95,2026-01-05,2026-05-29,0.1121,True
300673,佩蒂股份,0,,,1.0,False
300680,隆盛科技,0,,,1.0,False
300681,英搏尔,0,,,1.0,False
300683,海特生物,0,,,1.0,False
300684,中石科技,95,2026-01-05,2026-05-29,0.1121,True
300688,创业黑马,95,2026-01-05,2026-05-29,0.1121,True
300689,澄天伟业,95,2026-01-05,2026-05-29,0.1121,True
300690,双一科技,95,2026-01-05,2026-05-29,0.1121,True
300691,联合光电,95,2026-01-05,2026-05-29,0.1121,True
300694,蠡湖股份,0,,,1.0,False
300695,兆丰股份,0,,,1.0,False
300696,爱乐达,0,,,1.0,False
300697,电工合金,0,,,1.0,False
300698,万马科技,95,2026-01-05,2026-05-29,0.1121,True
300700,岱勒新材,95,2026-01-05,2026-05-29,0.1121,True
300701,森霸传感,95,2026-01-05,2026-05-29,0.1121,True
300703,创源股份,95,2026-01-05,2026-05-29,0.1121,True
300706,阿石创,95,2026-01-05,2026-05-29,0.1121,True
300707,威唐工业,0,,,1.0,False
300708,聚灿光电,0,,,1.0,False
300709,精研科技,0,,,1.0,False
300711,广哈通信,0,,,1.0,False
300712,永福股份,95,2026-01-05,2026-05-29,0.1121,True
300713,英可瑞,95,2026-01-05,2026-05-29,0.1121,True
300715,凯伦股份,95,2026-01-05,2026-05-29,0.1121,True
300719,安达维尔,95,2026-01-05,2026-05-29,0.1121,True
300720,海川智能,95,2026-01-05,2026-05-29,0.1121,True
300722,新余国科,95,2026-01-05,2026-05-29,0.1121,True
300727,润禾材料,0,,,1.0,False
300729,乐歌股份,0,,,1.0,False
300730,科创信息,0,,,1.0,False
300731,科创新源,0,,,1.0,False
300733,西菱动力,0,,,1.0,False
300739,明阳电路,95,2026-01-05,2026-05-29,0.1121,True
300740,水羊股份,95,2026-01-05,2026-05-29,0.1121,True
300745,欣锐科技,95,2026-01-05,2026-05-29,0.1121,True
300746,汉嘉数智,95,2026-01-05,2026-05-29,0.1121,True
300752,隆利科技,95,2026-01-05,2026-05-29,0.1121,True
300756,金马游乐,0,,,1.0,False
300758,七彩化学,0,,,1.0,False
300771,智莱科技,0,,,1.0,False
300774,倍杰特,0,,,1.0,False
300778,新城市,0,,,1.0,False
300781,因赛集团,0,,,1.0,False
300784,利安科技,95,2026-01-05,2026-05-29,0.1121,True
300785,值得买,95,2026-01-05,2026-05-29,0.1121,True
300786,国林科技,0,,,1.0,False
300787,海能实业,0,,,1.0,False
300788,中信出版,0,,,1.0,False
300789,唐源电气,0,,,1.0,False
300790,宇瞳光学,0,,,1.0,False
300791,仙乐健康,0,,,1.0,False
300792,壹网壹创,95,2026-01-05,2026-05-29,0.1121,True
300793,佳禾智能,95,2026-01-05,2026-05-29,0.1121,True
300795,米奥会展,95,2026-01-05,2026-05-29,0.1121,True
300796,贝斯美,0,,,1.0,False
300797,钢研纳克,0,,,1.0,False
300798,锦鸡股份,0,,,1.0,False
300801,泰和科技,0,,,1.0,False
300802,矩子科技,0,,,1.0,False
300805,电声股份,0,,,1.0,False
300806,斯迪克,95,2026-01-05,2026-05-29,0.1121,True
300812,易天股份,0,,,1.0,False
300814,中富电路,0,,,1.0,False
300815,玉禾田,0,,,1.0,False
300817,双飞集团,0,,,1.0,False
300818,耐普矿机,0,,,1.0,False
300819,聚杰微纤,0,,,1.0,False
300822,贝仕达克,0,,,1.0,False
300824,北鼎股份,0,,,1.0,False
300825,阿尔特,0,,,1.0,False
300828,锐新科技,85,2026-01-05,2026-05-29,0.2056,True
300829,金丹科技,95,2026-01-05,2026-05-29,0.1121,True
300830,金现代,0,,,1.0,False
300831,派瑞股份,0,,,1.0,False
300833,浩洋股份,0,,,1.0,False
300835,龙磁科技,0,,,1.0,False
300836,佰奥智能,0,,,1.0,False
300840,酷特智能,0,,,1.0,False
300842,帝科股份,0,,,1.0,False
300843,胜蓝股份,95,2026-01-05,2026-05-29,0.1121,True
300847,中船汉光,95,2026-01-05,2026-05-29,0.1121,True
300848,美瑞新材,95,2026-01-05,2026-05-29,0.1121,True
300852,四会富仕,0,,,1.0,False
300853,申昊科技,0,,,1.0,False
300858,科拓生物,0,,,1.0,False
300859,西域旅游,0,,,1.0,False
300862,蓝盾光电,0,,,1.0,False
300863,卡倍亿,0,,,1.0,False
300867,圣元环保,0,,,1.0,False
300869,康泰医学,0,,,1.0,False
300871,回盛生物,0,,,1.0,False
300873,海晨股份,0,,,1.0,False
300875,捷强装备,0,,,1.0,False
300879,大叶股份,0,,,1.0,False
300880,迦南智能,0,,,1.0,False
300881,盛德鑫泰,0,,,1.0,False
300882,万胜智能,0,,,1.0,False
300884,狄耐克,0,,,1.0,False
300885,海昌新材,0,,,1.0,False
300890,翔丰华,95,2026-01-05,2026-05-29,0.1121,True
300891,惠云钛业,0,,,1.0,False
300892,品渥食品,0,,,1.0,False
300893,松原安全,0,,,1.0,False
300895,铜牛信息,0,,,1.0,False
300897,山科智能,0,,,1.0,False
300898,熊猫乳品,0,,,1.0,False
300900,广联航空,0,,,1.0,False
300902,国安达,0,,,1.0,False
300903,科翔股份,95,2026-01-05,2026-05-29,0.1121,True
300904,威力传动,0,,,1.0,False
300905,宝丽迪,0,,,1.0,False
300908,仲景食品,0,,,1.0,False
300909,汇创达,0,,,1.0,False
300911,亿田智能,0,,,1.0,False
300916,朗特智能,0,,,1.0,False
300918,南山智尚,0,,,1.0,False
300920,润阳科技,0,,,1.0,False
300921,南凌科技,0,,,1.0,False
300922,天秦装备,0,,,1.0,False
300927,江天化学,0,,,1.0,False
300928,华安鑫创,0,,,1.0,False
300930,屹通新材,0,,,1.0,False
300932,三友联众,0,,,1.0,False
300933,中辰股份,0,,,1.0,False
300936,中英科技,0,,,1.0,False
300937,药易购,0,,,1.0,False
300938,信测标准,0,,,1.0,False
300939,秋田微,0,,,1.0,False
300940,南极光,0,,,1.0,False
300941,创识科技,0,,,1.0,False
300943,春晖智控,0,,,1.0,False
300945,曼卡龙,0,,,1.0,False
300946,恒而达,0,,,1.0,False
300947,德必集团,0,,,1.0,False
300950,德固特,95,2026-01-05,2026-05-29,0.1121,True
300951,博硕科技,0,,,1.0,False
300952,恒辉安防,0,,,1.0,False
300956,英力股份,0,,,1.0,False
300959,线上线下,0,,,1.0,False
300960,通业科技,0,,,1.0,False
300962,中金辐照,0,,,1.0,False
300963,中洲特材,0,,,1.0,False
300964,本川智能,0,,,1.0,False
300967,晓鸣股份,0,,,1.0,False
300968,格林精密,0,,,1.0,False
300969,恒帅股份,0,,,1.0,False
300973,立高食品,0,,,1.0,False
300975,商络电子,0,,,1.0,False
300976,达瑞电子,0,,,1.0,False
300978,东箭科技,0,,,1.0,False
300980,祥源新材,0,,,1.0,False
300982,苏文电能,0,,,1.0,False
300984,金沃股份,0,,,1.0,False
300985,致远新能,0,,,1.0,False
300986,志特新材,0,,,1.0,False
300987,川网传媒,0,,,1.0,False
300988,津荣天宇,0,,,1.0,False
300989,蕾奥规划,0,,,1.0,False
300990,同飞股份,0,,,1.0,False
300991,创益通,0,,,1.0,False
300993,玉马科技,0,,,1.0,False
300994,久祺股份,0,,,1.0,False
300996,普联软件,0,,,1.0,False
300997,欢乐家,0,,,1.0,False
301005,超捷股份,0,,,1.0,False
301007,德迈仕,0,,,1.0,False
301008,宏昌科技,0,,,1.0,False
301009,可靠股份,0,,,1.0,False
301011,华立科技,0,,,1.0,False
301012,扬电科技,0,,,1.0,False
301013,利和兴,0,,,1.0,False
301016,雷尔伟,0,,,1.0,False
301017,漱玉平民,0,,,1.0,False
301021,英诺激光,0,,,1.0,False
301023,奕帆传动,0,,,1.0,False
301025,读客文化,0,,,1.0,False
301026,浩通科技,0,,,1.0,False
301028,鼎熔岩,0,,,1.0,False
301032,新柴股份,0,,,1.0,False
301033,迈普医学,0,,,1.0,False
301036,双乐股份,0,,,1.0,False
301038,深水规院,0,,,1.0,False
301041,金百泽,0,,,1.0,False
301042,安联锐视,0,,,1.0,False
301048,金鹰重工,0,,,1.0,False
301051,信濠光电,0,,,1.0,False
301052,果麦文化,0,,,1.0,False
301058,中粮科工,0,,,1.0,False
301060,兰卫医学,0,,,1.0,False
301062,上海艾录,0,,,1.0,False
301066,万事利,0,,,1.0,False
301067,显盈科技,0,,,1.0,False
301069,凯盛新材,0,,,1.0,False
301070,开勒股份,0,,,1.0,False
301073,君亭酒店,0,,,1.0,False
301076,新瀚新材,0,,,1.0,False
301077,星华新材,0,,,1.0,False
301080,百普赛斯,0,,,1.0,False
301082,久盛电气,0,,,1.0,False
301083,百胜智能,0,,,1.0,False
301085,亚康股份,0,,,1.0,False
301086,鸿富瀚,0,,,1.0,False
301092,争光股份,0,,,1.0,False
301093,华兰股份,0,,,1.0,False
301096,百诚医药,0,,,1.0,False
301099,雅创电子,0,,,1.0,False
301102,兆讯传媒,0,,,1.0,False
301110,青木科技,0,,,1.0,False
301111,粤万年青,0,,,1.0,False
301112,信邦智能,0,,,1.0,False
301116,益客食品,0,,,1.0,False
301117,佳缘科技,0,,,1.0,False
301119,正强股份,0,,,1.0,False
301120,新特电气,0,,,1.0,False
301121,紫建电子,0,,,1.0,False
301122,采纳股份,0,,,1.0,False
301123,奕东电子,0,,,1.0,False
301128,强瑞技术,0,,,1.0,False
301129,瑞纳智能,0,,,1.0,False
301132,满坤科技,0,,,1.0,False
301135,瑞德智能,0,,,1.0,False
301136,招标股份,0,,,1.0,False
301137,哈焊华通,0,,,1.0,False
301138,华研精机,0,,,1.0,False
301141,中科磁业,0,,,1.0,False
301149,隆华新材,0,,,1.0,False
301150,中一科技,0,,,1.0,False
301151,冠龙节能,0,,,1.0,False
301152,天力锂能,0,,,1.0,False
301157,华塑科技,0,,,1.0,False
301159,三维天地,0,,,1.0,False
301160,翔楼新材,0,,,1.0,False
301161,唯万密封,0,,,1.0,False
301162,国能日新,0,,,1.0,False
301168,通灵股份,0,,,1.0,False
301169,零点有数,0,,,1.0,False
301172,君逸数码,0,,,1.0,False
301173,毓恬冠佳,0,,,1.0,False
301176,逸豪新材,0,,,1.0,False
301179,泽宇智能,0,,,1.0,False
301181,标榜股份,0,,,1.0,False
301183,东田微,0,,,1.0,False
301185,鸥玛软件,0,,,1.0,False
301186,超达装备,0,,,1.0,False
301187,欧圣电气,0,,,1.0,False
301188,力诺药包,0,,,1.0,False
301190,善水科技,0,,,1.0,False
301191,菲菱科思,0,,,1.0,False
301195,北路智控,0,,,1.0,False
301196,唯科科技,0,,,1.0,False
301199,迈赫股份,0,,,1.0,False
301201,诚达药业,0,,,1.0,False
301202,朗威股份,0,,,1.0,False
301206,三元生物,0,,,1.0,False
301208,中亦科技,0,,,1.0,False
301209,联合化学,0,,,1.0,False
301210,金杨精密,0,,,1.0,False
301211,亨迪药业,0,,,1.0,False
301213,观想科技,0,,,1.0,False
301216,万凯新材,0,,,1.0,False
301220,亚香股份,0,,,1.0,False
301221,光庭信息,0,,,1.0,False
301225,恒勃股份,0,,,1.0,False
301226,祥明智能,0,,,1.0,False
301229,纽泰格,0,,,1.0,False
301230,泓博医药,0,,,1.0,False
301239,普瑞眼科,0,,,1.0,False
301246,宏源药业,0,,,1.0,False
301248,杰创智能,0,,,1.0,False
301251,威尔高,0,,,1.0,False
301252,同星科技,0,,,1.0,False
301255,通力科技,0,,,1.0,False
301256,华融化学,0,,,1.0,False
301257,普蕊斯,0,,,1.0,False
301258,富士莱,0,,,1.0,False
301260,格力博,0,,,1.0,False
301261,恒工精密,0,,,1.0,False
301266,宇邦新材,0,,,1.0,False
301270,汉仪股份,0,,,1.0,False
301277,新天地,0,,,1.0,False
301279,金道科技,0,,,1.0,False
301280,珠城科技,0,,,1.0,False
301281,科源制药,0,,,1.0,False
301282,金禄电子,0,,,1.0,False
301285,鸿日达,0,,,1.0,False
301289,国缆检测,0,,,1.0,False
301292,海科新源,0,,,1.0,False
301299,卓创资讯,0,,,1.0,False
301302,华如科技,0,,,1.0,False
301305,朗坤科技,0,,,1.0,False
301306,西测测试,0,,,1.0,False
301307,美利信,0,,,1.0,False
301310,鑫宏业,0,,,1.0,False
301311,昆船智能,0,,,1.0,False
301312,智立方,0,,,1.0,False
301313,凡拓数创,0,,,1.0,False
301315,威士顿,0,,,1.0,False
301318,维海德,0,,,1.0,False
301319,唯特偶,0,,,1.0,False
301320,豪江智能,0,,,1.0,False
301322,绿通科技,0,,,1.0,False
301323,新莱福,0,,,1.0,False
301326,捷邦科技,0,,,1.0,False
301328,维峰电子,0,,,1.0,False
301329,信音电子,0,,,1.0,False
301330,熵基科技,0,,,1.0,False
301331,恩威医药,0,,,1.0,False
301332,德尔玛,0,,,1.0,False
301333,诺思格,0,,,1.0,False
301335,天元宠物,0,,,1.0,False
301337,亚华电子,0,,,1.0,False
301338,凯格精机,0,,,1.0,False
301348,蓝箭电子,0,,,1.0,False
301349,信德新材,0,,,1.0,False
301357,北方长龙,0,,,1.0,False
301360,荣旗科技,0,,,1.0,False
301361,众智科技,0,,,1.0,False
301365,矩阵股份,0,,,1.0,False
301366,一博科技,0,,,1.0,False
301367,瑞迈特,0,,,1.0,False
301368,丰立智能,0,,,1.0,False
301369,联动科技,0,,,1.0,False
301370,国科恒泰,0,,,1.0,False
301378,通达海,0,,,1.0,False
301379,天山电子,0,,,1.0,False
301380,挖金客,0,,,1.0,False
301382,蜂助手,0,,,1.0,False
301383,天键股份,0,,,1.0,False
301387,光大同创,0,,,1.0,False
301388,欣灵电气,0,,,1.0,False
301389,隆扬电子,95,2026-01-05,2026-05-29,0.1121,True
301391,卡莱特,0,,,1.0,False
301393,昊帆生物,0,,,1.0,False
301396,宏景科技,0,,,1.0,False
301397,溯联股份,0,,,1.0,False
301398,星源卓镁,0,,,1.0,False
301399,英特科技,0,,,1.0,False
301408,华人健康,0,,,1.0,False
301413,安培龙,0,,,1.0,False
301419,阿莱德,0,,,1.0,False
301421,波长光电,0,,,1.0,False
301428,世纪恒通,0,,,1.0,False
301439,泓淋电力,0,,,1.0,False
301456,盘古智能,0,,,1.0,False
301459,丰茂股份,0,,,1.0,False
301468,博盈特焊,0,,,1.0,False
301479,弘景光电,0,,,1.0,False
301486,致尚科技,0,,,1.0,False
301488,豪恩汽电,0,,,1.0,False
301489,思泉新材,0,,,1.0,False
301499,维科精密,0,,,1.0,False
301501,恒鑫生活,0,,,1.0,False
301507,民生健康,0,,,1.0,False
301509,金凯生科,0,,,1.0,False
301516,中远通,0,,,1.0,False
301517,陕西华达,0,,,1.0,False
301518,长华化学,0,,,1.0,False
301520,万邦医药,0,,,1.0,False
301525,儒竞科技,0,,,1.0,False
301529,福赛科技,0,,,1.0,False
301533,威马农机,0,,,1.0,False
301535,浙江华远,0,,,1.0,False
301538,骏鼎达,0,,,1.0,False
301548,崇德科技,0,,,1.0,False
301552,科力装备,0,,,1.0,False
301557,常友科技,0,,,1.0,False
301558,三态股份,0,,,1.0,False
301559,中集环科,0,,,1.0,False
301560,众捷汽车,0,,,1.0,False
301566,达利凯普,0,,,1.0,False
301567,贝隆精密,0,,,1.0,False
301568,思泰克,0,,,1.0,False
301577,美信科技,0,,,1.0,False
301578,辰奕智能,0,,,1.0,False
301580,爱迪特,0,,,1.0,False
301581,黄山谷捷,0,,,1.0,False
301585,蓝宇股份,0,,,1.0,False
301586,佳力奇,0,,,1.0,False
301587,中瑞股份,0,,,1.0,False
301590,优优绿能,0,,,1.0,False
301591,肯特股份,0,,,1.0,False
301595,太力科技,0,,,1.0,False
301596,瑞迪智驱,0,,,1.0,False
301598,博科测试,0,,,1.0,False
301601,惠通科技,0,,,1.0,False
301603,乔锋智能,0,,,1.0,False
301607,富特科技,0,,,1.0,False
301608,博实结,0,,,1.0,False
301609,山大电力,0,,,1.0,False
301613,新铝时代,0,,,1.0,False
301616,浙江华业,0,,,1.0,False
301617,博苑新材,0,,,1.0,False
301618,长联科技,0,,,1.0,False
301628,强达电路,0,,,1.0,False
301629,矽电股份,0,,,1.0,False
301630,同宇新材,0,,,1.0,False
301633,港迪技术,0,,,1.0,False
301636,泽润新能,0,,,1.0,False
301662,宏工科技,0,,,1.0,False
600035,楚天高速,0,,,1.0,False
600052,东望时代,0,,,1.0,False
600054,黄山旅游,0,,,1.0,False
600067,冠城新材,0,,,1.0,False
600071,凤凰光学,0,,,1.0,False
600073,光明肉业,0,,,1.0,False
600081,东风科技,0,,,1.0,False
600088,中视传媒,0,,,1.0,False
600101,明星电力,0,,,1.0,False
600103,青山纸业,0,,,1.0,False
600106,重庆路桥,0,,,1.0,False
600108,亚盛集团,0,,,1.0,False
600121,郑州煤电,0,,,1.0,False
600127,金健米业,0,,,1.0,False
600135,乐凯胶片,0,,,1.0,False
600138,中青旅,0,,,1.0,False
600152,维科技术,0,,,1.0,False
600162,香江控股,0,,,1.0,False
600168,武汉控股,0,,,1.0,False
600173,卧龙新能,0,,,1.0,False
600178,东安动力,0,,,1.0,False
600184,光电股份,0,,,1.0,False
600189,泉阳泉,0,,,1.0,False
600191,华资实业,0,,,1.0,False
600195,中牧股份,0,,,1.0,False
600203,福日电子,0,,,1.0,False
600207,安彩高科,0,,,1.0,False
600212,绿能慧充,0,,,1.0,False
600215,派斯林,0,,,1.0,False
600218,全柴动力,0,,,1.0,False
600222,太龙药业,0,,,1.0,False
600229,城市传媒,0,,,1.0,False
600230,沧州大化,0,,,1.0,False
600237,铜峰电子,0,,,1.0,False
600249,两面针,0,,,1.0,False
600250,南京商旅,0,,,1.0,False
600251,冠农股份,0,,,1.0,False
600255,鑫科材料,0,,,1.0,False
600261,阳光照明,0,,,1.0,False
600262,北方股份,0,,,1.0,False
600268,国电南自,0,,,1.0,False
600278,东方创业,0,,,1.0,False
600279,重庆港,0,,,1.0,False
600280,中央商场,0,,,1.0,False
600283,钱江水利,0,,,1.0,False
600284,浦东建设,0,,,1.0,False
600288,大恒科技,0,,,1.0,False
600293,三峡新材,0,,,1.0,False
600300,维维股份,0,,,1.0,False
600310,广西能源,0,,,1.0,False
600313,农发种业,0,,,1.0,False
600318,新力金融,0,,,1.0,False
600327,大东方,0,,,1.0,False
600336,澳柯玛,0,,,1.0,False
600345,长江通信,0,,,1.0,False
600351,亚宝药业,0,,,1.0,False
600354,敦煌种业,0,,,1.0,False
600359,新农开发,0,,,1.0,False
600367,红星发展,0,,,1.0,False
600368,五洲交通,0,,,1.0,False
600371,万向德农,0,,,1.0,False
600379,宝光股份,0,,,1.0,False
600382,广东明珠,0,,,1.0,False
600386,北巴传媒,0,,,1.0,False
600391,航发科技,0,,,1.0,False
600396,华电辽能,0,,,1.0,False
600397,江钨装备,0,,,1.0,False
600400,红豆股份,0,,,1.0,False
600405,动力源,0,,,1.0,False
600419,天润乳业,0,,,1.0,False
600425,青松建化,0,,,1.0,False
600429,三元股份,0,,,1.0,False
600433,冠豪高新,0,,,1.0,False
600439,瑞贝卡,0,,,1.0,False
600449,宁夏建材,0,,,1.0,False
600467,好当家,0,,,1.0,False
600468,百利电气,0,,,1.0,False
600470,六国化工,0,,,1.0,False
600477,杭萧钢构,0,,,1.0,False
600479,千金药业,0,,,1.0,False
600495,晋西车轴,0,,,1.0,False
600496,精工钢构,0,,,1.0,False
600501,航天晨光,0,,,1.0,False
600503,华丽家族,0,,,1.0,False
600505,西昌电力,0,,,1.0,False
600506,统一股份,0,,,1.0,False
600510,黑牡丹,0,,,1.0,False
600512,腾达建设,0,,,1.0,False
600513,联环药业,0,,,1.0,False
600520,三佳科技,0,,,1.0,False
600523,贵航股份,0,,,1.0,False
600527,江南高纤,0,,,1.0,False
600530,交大昂立,0,,,1.0,False
600533,栖霞建设,0,,,1.0,False
600540,新赛股份,0,,,1.0,False
600545,卓郎智能,0,,,1.0,False
600551,时代出版,0,,,1.0,False
600558,大西洋,0,,,1.0,False
600560,金自天正,0,,,1.0,False
600569,安阳钢铁,0,,,1.0,False
600571,信雅达,0,,,1.0,False
600576,祥源文旅,0,,,1.0,False
600590,泰豪科技,0,,,1.0,False
600592,龙溪股份,0,,,1.0,False
600594,益佰制药,0,,,1.0,False
600605,汇通能源,0,,,1.0,False
600609,金杯汽车,0,,,1.0,False
600610,中毅达,0,,,1.0,False
600613,神奇制药,0,,,1.0,False
600616,金枫酒业,0,,,1.0,False
600617,国新能源,0,,,1.0,False
600620,天宸股份,0,,,1.0,False
600622,光大嘉宝,0,,,1.0,False
600626,申达股份,0,,,1.0,False
600628,新世界,0,,,1.0,False
600630,龙头股份,0,,,1.0,False
600638,新黄浦,0,,,1.0,False
600644,乐山电力,0,,,1.0,False
600650,锦江在线,0,,,1.0,False
600653,申华控股,0,,,1.0,False
600658,电子城,0,,,1.0,False
600661,昂立教育,0,,,1.0,False
600668,尖峰集团,0,,,1.0,False
600679,上海凤凰,0,,,1.0,False
600681,百川能源,0,,,1.0,False
600684,珠江股份,0,,,1.0,False
600693,东百集团,0,,,1.0,False
600694,大商股份,0,,,1.0,False
600698,湖南天雁,0,,,1.0,False
600706,曲江文旅,0,,,1.0,False
600708,光明地产,0,,,1.0,False
600713,南京医药,0,,,1.0,False
600714,金瑞矿业,0,,,1.0,False
600721,百花医药,0,,,1.0,False
600722,金牛化工,0,,,1.0,False
600724,宁波富达,0,,,1.0,False
600727,鲁北化工,0,,,1.0,False
600731,湖南海利,0,,,1.0,False
600736,苏州高新,0,,,1.0,False
600738,丽尚国潮,0,,,1.0,False
600742,富维股份,0,,,1.0,False
600749,西藏旅游,0,,,1.0,False
600756,浪潮软件,0,,,1.0,False
600758,辽宁能源,0,,,1.0,False
600769,祥龙电业,0,,,1.0,False
600780,通宝能源,0,,,1.0,False
600784,鲁银投资,0,,,1.0,False
600785,新华百货,0,,,1.0,False
600790,轻纺城,0,,,1.0,False
600792,云煤能源,0,,,1.0,False
600793,宜宾纸业,0,,,1.0,False
600794,保税科技,0,,,1.0,False
600796,钱江生化,0,,,1.0,False
600798,宁波海运,0,,,1.0,False
600805,悦达投资,0,,,1.0,False
600807,济高发展,0,,,1.0,False
600814,杭州解百,0,,,1.0,False
600817,宇通重工,0,,,1.0,False
600819,耀皮玻璃,0,,,1.0,False
600822,上海物贸,0,,,1.0,False
600824,益民集团,0,,,1.0,False
600825,新华传媒,0,,,1.0,False
600826,兰生股份,0,,,1.0,False
600828,茂业商业,0,,,1.0,False
600829,人民同泰,0,,,1.0,False
600830,香溢融通,0,,,1.0,False
600833,第一医药,0,,,1.0,False
600834,申通地铁,0,,,1.0,False
600838,上海九百,0,,,1.0,False
600843,上工申贝,0,,,1.0,False
600846,同济科技,0,,,1.0,False
600851,海欣股份,0,,,1.0,False
600853,龙建股份,0,,,1.0,False
600855,航天长峰,0,,,1.0,False
600858,银座股份,0,,,1.0,False
600860,京城股份,0,,,1.0,False
600865,百大集团,0,,,1.0,False
600868,梅雁吉祥,0,,,1.0,False
600874,创业环保,0,,,1.0,False
600880,博瑞传播,0,,,1.0,False
600939,重庆建工,0,,,1.0,False
600960,渤海汽车,0,,,1.0,False
600962,国投中鲁,0,,,1.0,False
600966,博汇纸业,0,,,1.0,False
600973,宝胜股份,0,,,1.0,False
600976,健民集团,0,,,1.0,False
600979,广安爱众,0,,,1.0,False
600980,北矿科技,0,,,1.0,False
600981,苏豪汇鸿,0,,,1.0,False
600982,宁波能源,0,,,1.0,False
600983,惠而浦,0,,,1.0,False
600987,航民股份,0,,,1.0,False
600992,贵绳股份,0,,,1.0,False
601002,晋亿实业,0,,,1.0,False
601007,金陵饭店,0,,,1.0,False
601008,连云港,0,,,1.0,False
601086,国芳集团,0,,,1.0,False
601113,华鼎股份,0,,,1.0,False
601116,三江购物,0,,,1.0,False
601121,宝地矿业,0,,,1.0,False
601133,柏诚股份,0,,,1.0,False
601177,杭齿前进,0,,,1.0,False
601188,龙江交通,0,,,1.0,False
601218,吉鑫科技,0,,,1.0,False
601226,华电科工,0,,,1.0,False
601330,绿色动力,0,,,1.0,False
601339,百隆东方,0,,,1.0,False
601388,怡球资源,0,,,1.0,False
601579,会稽山,0,,,1.0,False
601588,北辰实业,0,,,1.0,False
601599,浙文影业,0,,,1.0,False
601616,广电电气,0,,,1.0,False
601686,友发集团,0,,,1.0,False
601700,风范股份,0,,,1.0,False
601789,宁波建工,0,,,1.0,False
601798,蓝科高新,0,,,1.0,False
601886,江河集团,0,,,1.0,False
601929,吉视传媒,0,,,1.0,False
601956,东贝集团,0,,,1.0,False
603002,宏昌电子,0,,,1.0,False
603004,鼎龙科技,0,,,1.0,False
603006,联明股份,0,,,1.0,False
603011,合锻智能,0,,,1.0,False
603012,创力集团,0,,,1.0,False
603015,弘讯科技,0,,,1.0,False
603016,新宏泰,0,,,1.0,False
603018,华设集团,0,,,1.0,False
603020,爱普股份,0,,,1.0,False
603031,安孚科技,0,,,1.0,False
603032,德新科技,0,,,1.0,False
603035,常熟汽饰,0,,,1.0,False
603036,如通股份,0,,,1.0,False
603037,凯众股份,0,,,1.0,False
603038,华立股份,0,,,1.0,False
603040,新坐标,0,,,1.0,False
603050,科林电气,0,,,1.0,False
603051,鹿山新材,0,,,1.0,False
603052,可川科技,0,,,1.0,False
603058,永吉股份,0,,,1.0,False
603061,金海通,0,,,1.0,False
603062,麦加芯彩,0,,,1.0,False
603065,宿迁联盛,0,,,1.0,False
603066,音飞储存,0,,,1.0,False
603067,振华股份,0,,,1.0,False
603069,海汽集团,0,,,1.0,False
603070,万控智造,0,,,1.0,False
603076,乐惠国际,0,,,1.0,False
603078,江化微,0,,,1.0,False
603081,大丰实业,0,,,1.0,False
603082,北自科技,0,,,1.0,False
603085,天成自控,0,,,1.0,False
603086,先达股份,0,,,1.0,False
603088,宁波精达,0,,,1.0,False
603091,众鑫股份,0,,,1.0,False
603095,越剑智能,0,,,1.0,False
603096,新经典,0,,,1.0,False
603097,江苏华辰,0,,,1.0,False
603098,森特股份,0,,,1.0,False
603101,汇嘉时代,0,,,1.0,False
603105,芯能科技,0,,,1.0,False
603106,恒银科技,0,,,1.0,False
603107,上海汽配,0,,,1.0,False
603109,神驰机电,0,,,1.0,False
603110,东方材料,0,,,1.0,False
603111,康尼机电,0,,,1.0,False
603112,华翔股份,0,,,1.0,False
603115,海星股份,0,,,1.0,False
603116,红蜻蜓,0,,,1.0,False
603117,万林物流,0,,,1.0,False
603120,肯特催化,0,,,1.0,False
603121,华培动力,0,,,1.0,False
603122,合富中国,0,,,1.0,False
603124,江南新材,0,,,1.0,False
603125,常青科技,0,,,1.0,False
603126,中材节能,0,,,1.0,False
603130,云中马,0,,,1.0,False
603131,上海沪工,0,,,1.0,False
603135,中重科技,0,,,1.0,False
603136,天目湖,0,,,1.0,False
603138,海量数据,0,,,1.0,False
603150,万朗磁塑,0,,,1.0,False
603153,上海建科,0,,,1.0,False
603155,新亚强,0,,,1.0,False
603158,腾龙股份,0,,,1.0,False
603163,圣晖集成,0,,,1.0,False
603165,荣晟环保,0,,,1.0,False
603166,福达股份,0,,,1.0,False
603167,渤海轮渡,0,,,1.0,False
603168,莎普爱思,0,,,1.0,False
603173,福斯达,0,,,1.0,False
603178,圣龙股份,0,,,1.0,False
603181,皇马科技,0,,,1.0,False
603186,华正新材,0,,,1.0,False
603187,海容冷链,0,,,1.0,False
603191,望变电气,0,,,1.0,False
603196,璞源材料,0,,,1.0,False
603199,九华旅游,0,,,1.0,False
603200,上海洗霸,0,,,1.0,False
603203,快克智能,0,,,1.0,False
603205,健尔康,0,,,1.0,False
603206,嘉环科技,0,,,1.0,False
