stock_code,stock_name,index_code,index_name,exchange,in_date,source,download_date,指数英文名称,成分券英文名称,exchange_en
603823,百合花,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Lily Group Co., Ltd.",Shanghai Stock Exchange
603848,好太太,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Hotata Technology Group Co.,Ltd.",Shanghai Stock Exchange
603855,华荣股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Warom Technology Incorporated Company,Shanghai Stock Exchange
603859,能科科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Nancal Technology Co.,Ltd.",Shanghai Stock Exchange
603861,白云电器,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangzhou Baiyun Electric Equipment Co., Ltd.",Shanghai Stock Exchange
603867,新化股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Xinhua Chemical Co., Ltd.",Shanghai Stock Exchange
603878,武进不锈,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANG SU WUJIN STAINLESS STEEL PIPE GROUP CO., LTD.",Shanghai Stock Exchange
603890,春秋电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Suzhou Chunqiu Electronic Technology Co., Ltd",Shanghai Stock Exchange
603897,长城科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZHEJIANG GRANDWALL ELECTRIC SCIENCE&TECHNOLOGY CO.,LTD.",Shanghai Stock Exchange
603901,永创智能,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hangzhou Youngsun Intelligent Equipment Co., Ltd.",Shanghai Stock Exchange
603912,佳力图,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Nanjing Canatal Data-Centre Environmental Tech Co., Ltd",Shanghai Stock Exchange
603916,苏博特,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SOBUTE NEW MATERIALS CO., LTD",Shanghai Stock Exchange
603917,合力科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo Heli Mould Technology Co., Ltd.",Shanghai Stock Exchange
603918,金桥信息,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Golden Bridge InfoTech Co., Ltd.",Shanghai Stock Exchange
603928,兴业股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Suzhou Xingye Materials Technology Co.,Ltd.",Shanghai Stock Exchange
603929,亚翔集成,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"L&K ENGINEERING (SUZHOU) CO.,LTD.",Shanghai Stock Exchange
603931,格林达,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hangzhou Greenda Electronic Materials Co., Ltd.",Shanghai Stock Exchange
603933,睿能科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"FUJIAN RAYNEN TECHNOLOGY CO.,LTD.",Shanghai Stock Exchange
603936,博敏电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Bomin Electronics Co., Ltd.",Shanghai Stock Exchange
603938,三孚股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tangshan Sunfar Silicon Industries Co., Ltd.",Shanghai Stock Exchange
603948,建业股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Jianye Chemical Co., Ltd.",Shanghai Stock Exchange
603949,雪龙集团,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xuelong Group Co., Ltd.",Shanghai Stock Exchange
603950,长源东谷,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xiangyang Changyuandonggu Industry Co., Ltd.",Shanghai Stock Exchange
603960,克来机电,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Kelai Mechatronics Engineering Co.,Ltd",Shanghai Stock Exchange
603966,法兰泰克,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"EUROCRANE(CHINA) Co., Ltd.",Shanghai Stock Exchange
603967,中创物流,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CHINA MASTER LOGISTICS CO., LTD.",Shanghai Stock Exchange
603969,银龙股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SILVERY DRAGON PRESTRESSED MATERIALS CO., LTD. TIANJIN",Shanghai Stock Exchange
603970,中农立华,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SINO-AGRI LEADING BIOSCIENCES CO.,LTD.",Shanghai Stock Exchange
603977,国泰集团,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangxi Guotai Group Co.,Ltd.",Shanghai Stock Exchange
603980,吉华集团,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZheJiang JiHua Group Co.,Ltd",Shanghai Stock Exchange
603985,恒润股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangyin Hengrun Heavy Industries Co.,Ltd",Shanghai Stock Exchange
603987,康德莱,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Kindly Enterprise Development Group Co.,LTD.",Shanghai Stock Exchange
603988,中电电机,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SEC Electric Machinery Co., Ltd.",Shanghai Stock Exchange
603989,艾华集团,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HUNAN AIHUA GROUP CO., LTD.",Shanghai Stock Exchange
603990,麦迪科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Suzhou MedicalSystem Technology Co., Ltd.",Shanghai Stock Exchange
603992,松霖科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"XIAMEN SOLEX HIGH TECH INDUSTRIES CO., LTD.",Shanghai Stock Exchange
603998,方盛制药,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hunan Fangsheng Pharmaceutical Co., Ltd.",Shanghai Stock Exchange
603999,读者传媒,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Duzhe Publishing&Media Co.,Ltd.",Shanghai Stock Exchange
605006,山东玻纤,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shandong Fiberglass Group Co., Ltd.",Shanghai Stock Exchange
605016,百龙创园,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shandong Bailong Chuangyuan Bio-Tech Co., Ltd.",Shanghai Stock Exchange
605018,长华集团,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Changhua AutoParts Co.,Ltd.",Shanghai Stock Exchange
605028,世茂能源,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo Shimao Energy Co.,Ltd.",Shanghai Stock Exchange
605050,福然德,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Friend Co.,Ltd.",Shanghai Stock Exchange
605056,咸亨国际,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xianheng International Science&Technology Co., Ltd.",Shanghai Stock Exchange
605058,澳弘电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CHANGZHOU AOHONG ELECTRONICS CO., LTD.",Shanghai Stock Exchange
605060,联德股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Allied Machinery Co., Ltd.",Shanghai Stock Exchange
605066,天正电气,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZHEJIANG TENGEN ELECTRICS CO.,LTD.",Shanghai Stock Exchange
605068,明新旭腾,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Mingxin Automotive Leather Co., Ltd.",Shanghai Stock Exchange
605077,华康股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Huakang Pharmaceutical Co., Ltd.",Shanghai Stock Exchange
605080,浙江自然,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,ZHEJIANG NATURAL OUTDOOR GOODS INC.,Shanghai Stock Exchange
605086,龙高股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"LONGYAN KAOLIN CLAY CO., LTD.",Shanghai Stock Exchange
605088,冠盛股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GSP Automotive Group Wenzhou Co., Ltd.",Shanghai Stock Exchange
605098,行动教育,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Action Education Technology CO., LTD.",Shanghai Stock Exchange
605100,华丰股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Power HF Co., Ltd.",Shanghai Stock Exchange
605108,同庆楼,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tongqinglou Catering Co.,Ltd.",Shanghai Stock Exchange
605128,上海沿浦,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHANGHAI YANPU METAL PRODUCTS CO., LTD",Shanghai Stock Exchange
605133,嵘泰股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Rongtai Industry Co., Ltd.",Shanghai Stock Exchange
605136,丽人丽妆,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Lily&Beauty Cosmetics Co., Ltd.",Shanghai Stock Exchange
605158,华达新材,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Huada New Materials Co.,Ltd.",Shanghai Stock Exchange
605162,新中港,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Xinzhonggang Thermal Power Co., LTD.",Shanghai Stock Exchange
605166,聚合顺,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hangzhou Juheshun New Material Co., Ltd.",Shanghai Stock Exchange
605167,利柏特,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Libert INC.,Shanghai Stock Exchange
605168,三人行,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Three's Company Future Technology Group Co., Ltd.",Shanghai Stock Exchange
605169,洪通燃气,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xinjiang Hongtong Natural Gas Co., Ltd.",Shanghai Stock Exchange
605179,一鸣食品,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Yiming Food Co., Ltd.",Shanghai Stock Exchange
605186,健麾信息,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai General Healthy Information and Technology Co., Ltd.",Shanghai Stock Exchange
605188,国光连锁,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANGXI GUOGUANG COMMERCIAL CHAINS CO., LTD.",Shanghai Stock Exchange
605196,华通线缆,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hebei Huatong Wires and Cables Group Co., Ltd.",Shanghai Stock Exchange
605208,永茂泰,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Yongmaotai Automotive Technology Co., Ltd.",Shanghai Stock Exchange
605218,伟时电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ways Electron Co.,Ltd",Shanghai Stock Exchange
605228,神通科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHEN TONG TECHNOLOGY GROUP CO., LTD.",Shanghai Stock Exchange
605258,协和电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Xiehe Electronic Co.,Ltd.",Shanghai Stock Exchange
605259,绿田机械,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Lutian Machinery Co., Ltd",Shanghai Stock Exchange
605266,健之佳,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yunnan Jianzhijia Health-Chain Co., Ltd.",Shanghai Stock Exchange
605268,王力安防,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Wangli Security & Surveillance Product Co., Ltd",Shanghai Stock Exchange
605277,新亚电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Xinya Electronic Co., Ltd.",Shanghai Stock Exchange
605286,同力天启,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Tongli Tianqi Technology Co., Ltd.",Shanghai Stock Exchange
605288,凯迪股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Chang zhou Kaidi Electrical Inc.,Shanghai Stock Exchange
605289,罗曼股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Luoman Technologies Inc.,Shanghai Stock Exchange
605298,必得科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Bide Science and Technology CO.,Ltd.",Shanghai Stock Exchange
605299,舒华体育,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHUHUA SPORTS CO., LTD.",Shanghai Stock Exchange
605300,佳禾食品,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiahe Foods Industry Co., Ltd.",Shanghai Stock Exchange
605305,中际联合,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ficont Industry (Beijing) Co., Ltd.",Shanghai Stock Exchange
605319,无锡振华,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Wuxi Zhenhua Auto Parts Co., Ltd.",Shanghai Stock Exchange
605337,李子园,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZHE JIANG LI ZI YUAN FOOD CO.,LTD.",Shanghai Stock Exchange
605338,巴比食品,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZHONGYIN BABI FOOD CO.,LTD.",Shanghai Stock Exchange
605366,宏柏新材,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANGXI HUNGPAI NEW MATERIAL CO., LTD.",Shanghai Stock Exchange
605368,蓝天燃气,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Henan Lantian Gas Co.,Ltd.",Shanghai Stock Exchange
605378,野马电池,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Mustang Battery Co.,Ltd",Shanghai Stock Exchange
605388,均瑶健康,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Juneyao Grand Healthy Drinks Co.,Ltd.",Shanghai Stock Exchange
605389,长龄液压,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JiangSu Changling Hydraulic Co., Ltd",Shanghai Stock Exchange
605398,新炬网络,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai New Centurion Network Information Technology Co., Ltd.",Shanghai Stock Exchange
605399,晨光新材,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANG XI CHENGUANG NEW MATERIALS CO.,LTD.",Shanghai Stock Exchange
605488,福莱新材,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Fulai New Material Co., Ltd.",Shanghai Stock Exchange
605500,森林包装,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Forest Packaging Group Co.,Ltd.",Shanghai Stock Exchange
605577,龙版传媒,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Heilongjiang Publishing & Media Co., Ltd.",Shanghai Stock Exchange
605580,恒盛能源,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hengsheng Energy Co.,Ltd.",Shanghai Stock Exchange
605588,冠石科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Keystone Technology Co.,Ltd.",Shanghai Stock Exchange
605598,上海港湾,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Geoharbour Construction Group Co., Ltd.",Shanghai Stock Exchange
688010,福光股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fujian Forecam Optics Co., Ltd.",Shanghai Stock Exchange
688020,方邦股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GuangzhouFangbangElectronicsCo.,Ltd.",Shanghai Stock Exchange
688023,安恒信息,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"DBAPPSecurity Co., Ltd",Shanghai Stock Exchange
688025,杰普特,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen JPT Opto-Electronics Co., Ltd.",Shanghai Stock Exchange
688028,沃尔德,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Worldia Diamond Tools Co.,Ltd.",Shanghai Stock Exchange
688031,星环科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Transwarp Technology (Shanghai) Co.,Ltd.",Shanghai Stock Exchange
688035,德邦科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Darbond Technology Co., Ltd",Shanghai Stock Exchange
688039,当虹科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HANGZHOU ARCVIDEO TECHNOLOGY CO., LTD.",Shanghai Stock Exchange
688046,药康生物,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GemPharmatech Co., Ltd.",Shanghai Stock Exchange
688049,炬芯科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Actions Technology Co., Ltd.",Shanghai Stock Exchange
688059,华锐精密,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhuzhou Huarui Precision Cutting Tools Co., Ltd",Shanghai Stock Exchange
688070,纵横股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Chengdu JOUAV Automation Tech Co.,Ltd.",Shanghai Stock Exchange
688071,华依科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai W-Ibeda High Tech. Group Co., Ltd.",Shanghai Stock Exchange
688073,毕得医药,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Bide Pharmatech Co., Ltd.",Shanghai Stock Exchange
688077,大地熊,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Earth-Panda Advanced Magnetic Material Co.,Ltd.",Shanghai Stock Exchange
688079,美迪凯,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hangzhou MDK Opto Electronic Corporation Limited,Shanghai Stock Exchange
688080,映翰通,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"BeijingInHand Networks Technology Co., Ltd.",Shanghai Stock Exchange
688084,晶品特装,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing JingPinTeZhuang Science and Technology Co., Ltd.",Shanghai Stock Exchange
688085,三友医疗,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Sanyou Medical Co., Ltd.",Shanghai Stock Exchange
688089,嘉必优,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CABIO Biotech（Wuhan） Co., Ltd.",Shanghai Stock Exchange
688090,瑞松科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangzhou Risong Intelligent Technology Holding Co., Ltd.",Shanghai Stock Exchange
688093,世华科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Suzhou Shihua New Material Technology Co., Ltd.",Shanghai Stock Exchange
688095,福昕软件,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fujian Foxit Software Development Joint Stock Co., Ltd.",Shanghai Stock Exchange
688103,国力电子,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Kunshan GuoLi Electronic Technology Co., Ltd.",Shanghai Stock Exchange
688108,赛诺医疗,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Sino Medical Sciences Technology Inc.,Shanghai Stock Exchange
688109,品茗科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Pinming Technology Co., Ltd",Shanghai Stock Exchange
688112,鼎阳科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Siglent Technologies CO., Ltd.",Shanghai Stock Exchange
688117,圣诺生物,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Cheng Du Sheng Nuo Biotec Co.,Ltd.",Shanghai Stock Exchange
688133,泰坦科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Titan Scientific Co.,Ltd.",Shanghai Stock Exchange
688135,利扬芯片,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Leadyo IC Testing Co.,Ltd.",Shanghai Stock Exchange
688136,科兴制药,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHAN DONG KEXING BIOPRODUCTS CO., LTD",Shanghai Stock Exchange
688138,清溢光电,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Qingyi Photomask Limited,Shanghai Stock Exchange
688143,长盈通,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yangtze Optical Electronic Co., Ltd.",Shanghai Stock Exchange
688148,芳源股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Fangyuan Environment Co., Ltd.",Shanghai Stock Exchange
688151,华强科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hubei Huaqiang High-Tech Co., Ltd.",Shanghai Stock Exchange
688152,麒麟信安,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hunan Kylinsec Technology Co., Ltd.",Shanghai Stock Exchange
688155,先惠技术,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai SK Automation Technology Co., Ltd.",Shanghai Stock Exchange
688159,有方科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Neoway Technology Co.,Ltd.",Shanghai Stock Exchange
688160,步科股份,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Kinco Automation (Shanghai) Co.,Ltd",Shanghai Stock Exchange
688162,巨一科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JEE TECHNOLOGY CO., LTD.",Shanghai Stock Exchange
688167,炬光科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Focuslight Technologies Inc.,Shanghai Stock Exchange
688168,安博通,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing ABT Networks Co., Ltd.",Shanghai Stock Exchange
688173,希荻微,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Halo Microelectronics Co., Ltd.",Shanghai Stock Exchange
688176,亚虹医药,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Yahong Meditech Co., Ltd.",Shanghai Stock Exchange
688179,阿拉丁,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Aladdin Biochemical Technology Co., Ltd.",Shanghai Stock Exchange
688181,八亿时空,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Bayi Space LCD Technology Co.,Ltd.",Shanghai Stock Exchange
688186,广大特材,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhangjiagang Guangda Special Material Co., Ltd.",Shanghai Stock Exchange
688191,智洋创新,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhiyang Innovation Technology Co.,Ltd.",Shanghai Stock Exchange
688195,腾景科技,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Optowide Technologies Co., Ltd.",Shanghai Stock Exchange
688196,卓越新能,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"LONGYAN ZHUOYUE NEW ENERGY Co., LTD.",Shanghai Stock Exchange
688197,首药控股,932000,中证2000,上海证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shouyao Holdings （Beijing）Co., LTD.",Shanghai Stock Exchange
