序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param
3888,002843,泰嘉股份,24463870.77,63.42,412536122.55,16.1624496298,322996051.26,11219572.28,20275578.72,9618749.92,386135336.98,25201404.96,25084923.39,2026-04-25,20260331
3889,002819,东方中科,-35843896.07,-3.66,623002033.8,1.2930241013,526922812.44,50921830.19,55222725.47,2480838.67,683732430.57,-50537339.47,-50732358.21,2026-04-25,20260331
3891,002758,浙农股份,54157158.95,-7.41,12949476937.5,27.0712701891,12421284188.52,171072564.43,138982976.17,20311825.05,12776369623.67,161443621.22,164285082.79,2026-04-25,20260331
3892,002757,南兴股份,43426176.69,0.53,834718499.04,-1.2462240869,700214778.59,13473341.75,31658393.49,5578190.99,789081376.7,51884722.6,51900927.18,2026-04-25,20260331
3896,002695,煌上煌,45608611.75,2.79,515790151.96,15.6647260619,346253579.45,46298628.97,46680989.02,340281.98,458071395.94,61023772.96,61065629.45,2026-04-25,20260331
3898,002676,顺威股份,26268132.93,13.42,753700348.07,-5.3955530536,605359282.01,17724373.55,59454744.64,13536502.29,719468703.92,33240632.24,32544197.9,2026-04-25,20260331
3899,002659,凯文教育,192921.24,-58.81,96603360.4,6.5383377813,71217481.1,1580512.74,10471626.43,7145222.51,93524972.14,625310.3,625310.3,2026-04-25,20260331
3903,002589,瑞康医药,10372213.68,-14.2,1707482764.51,-2.7989456896,1489245910.43,55225875.51,88916157.33,47575016.49,1692322269.95,16451078.9,16316658.19,2026-04-25,20260331
3905,002561,徐家汇,-605569.65,-109.28,92278721.3,-10.8967198183,37972336.96,16097277.19,31876425.53,-2103424.83,91825111.23,4636514.49,5056758.79,2026-04-25,20260331
3906,002554,惠博普,-27146312.71,-188.3,370625153.74,17.3392114561,294007047.45,17843544.18,34671400.27,55155379.65,419234638.58,-45075925.65,-45097853.53,2026-04-25,20260331
3908,002519,银河电子,1603417.84,109.845680179559,224439665.71,155.3410259166,189536984.83,2773734.83,12449433.07,93687.05,218962629.86,1914940.32,1868012.27,2026-04-25,20260331
3911,002469,三维化学,-963109.89,-101.87,463653832.42,-15.3405382164,409218334.57,7426025.5,30241572.86,1621352.28,469709775.0,-2717311.11,-2600672.93,2026-04-25,20260331
3917,002420,毅昌科技,18631906.42,-14.89,585635607.67,-18.3857593808,496871639.63,5334273.72,22807652.13,4272054.02,560892212.55,30265420.22,30447070.88,2026-04-25,20260331
3918,002419,天虹股份,148073699.18,-1.94,3171621609.85,-2.9326052576,2048674170.01,864510868.92,90186375.64,766865.9,3048216746.11,188495904.1,204840761.23,2026-04-25,20260331
3920,002392,北京利尔,130407595.61,3.11,1875304339.85,12.3371572328,1620603206.02,45435690.3,48333723.16,10101655.92,1810464607.54,143839996.64,145259995.64,2026-04-25,20260331
3923,002367,康力电梯,36811931.09,-46.75,793580486.7,8.9096378451,594755564.24,92490888.8,31305640.29,3358954.79,761597179.13,48519253.83,44936193.56,2026-04-25,20260331
3926,002301,齐心集团,42716817.02,-12.58,2089248080.28,-5.555928046,1882838445.18,109693136.16,31364733.61,1565234.45,2043436104.3,51837391.96,50641411.18,2026-04-25,20260331
3927,002286,保龄宝,54133380.43,7.5,747844580.55,9.2068538572,632237579.28,8727253.62,30878465.6,6795148.44,692700892.52,64033267.81,64650307.23,2026-04-25,20260331
3928,002285,世联行,-4038196.34,62.1,392726440.16,-20.9170293639,361279991.92,,32698155.44,-6340881.34,393854617.5,2212109.36,3014671.71,2026-04-25,20260331
3929,002282,博深股份,35992891.66,-38.41,365565341.21,-10.2769950736,274886708.02,13610546.81,18442454.12,-2242683.67,320828963.27,40844668.53,40416884.4,2026-04-25,20260331
3930,002278,神开股份,-2174489.57,-111.78,138905590.02,-31.2056874533,86605869.47,14592041.85,17429037.39,2473797.58,140888430.28,1059324.38,1506368.57,2026-04-25,20260331
3936,002232,启明信息,67470.77,100.45,190088764.99,40.4644152455,165695901.11,2733967.55,24358403.28,-1802551.69,198790260.11,53058.18,270163.14,2026-04-25,20260331
3942,002154,报喜鸟,236903612.33,39.03,1439633164.53,10.4560474841,495885259.67,562556601.83,110991761.07,-4330739.61,1193322984.03,301767432.6,305484154.06,2026-04-25,20260331
3947,002117,东港股份,49618790.81,15.55,258724119.45,-6.4039229061,157541495.85,13511074.44,19673075.85,-181385.07,207336520.7,57896687.5,58073278.55,2026-04-25,20260331
3951,002059,云南旅游,-33468579.83,30.31,58999596.37,24.4133735823,63396780.39,3166441.19,19738427.81,9712968.84,98566624.48,-41434009.83,-41351150.96,2026-04-25,20260331
3952,002057,中钢天源,69121742.44,4.79,789843389.81,9.0859467361,611455763.93,15463319.3,36174179.83,1383378.01,696593841.73,89585058.49,92090950.58,2026-04-25,20260331
3954,002029,七匹狼,49823715.57,-66.67,885376106.15,4.8980701466,444620666.44,289523761.1,49564184.78,-11041226.39,785762069.44,64268185.37,66414627.25,2026-04-25,20260331
3962,001215,千味央厨,22602923.99,5.4,582559196.16,23.8331260813,438397183.81,62371518.82,44690106.0,74332.87,556452097.18,28246569.96,28153997.26,2026-04-25,20260331
3969,000957,中通客车,99494940.04,30.04,1781787488.62,5.2253299656,1464624397.56,95170687.67,23346509.2,35668529.22,1680096866.7,106114499.14,109373519.35,2026-04-25,20260331
3971,000948,南天信息,-23821839.97,20.8,1633757997.67,-18.0301233161,1444230880.4,52150634.4,45082176.7,5845447.62,1644144093.23,-23512004.66,-23466803.58,2026-04-25,20260331
3972,000931,中关村,-16254518.14,-203.16,472357042.85,-23.3548235222,238004310.8,142229724.27,57860173.62,15361969.77,478223977.32,-2700346.64,-4123313.02,2026-04-25,20260331
3974,000823,超声电子,32995219.41,-21.01,1566692226.89,6.8460336585,1316381926.76,33538770.93,69503173.59,26844897.74,1516765800.66,51782018.87,51073455.59,2026-04-25,20260331
3975,000822,山东海化,-80234214.83,-20.61,1103018914.48,7.7548231429,975360442.58,12805697.37,65684821.56,11573193.99,1110885439.85,-89785092.45,-89371287.29,2026-04-25,20260331
3977,000816,智慧农业,-12630521.32,-92.64648711657,210027359.43,9.5711725928,186893427.38,14975258.87,17973866.95,1668397.71,226759201.14,-15343879.79,-15198312.91,2026-04-25,20260331
3982,000753,漳州发展,19638966.2,14.64,467880139.12,-11.3682595267,372328082.7,33068229.49,45440623.77,-42802679.39,415166002.3,42411266.83,42238126.17,2026-04-25,20260331
3984,000715,中兴商业,20641710.47,1.1,195907947.55,-8.0989323051,92361791.71,9293039.18,67392634.69,-3822487.16,172765522.63,26595042.67,27482449.55,2026-04-25,20260331
3991,000565,渝三峡A,24841158.42,373.16,92846760.74,25.9742230834,68428906.37,3463315.75,21816188.9,758620.99,99943299.54,24848783.6,24865831.83,2026-04-25,20260331
3995,000548,湖南投资,15446143.93,-21.96,81663250.87,-24.6181664783,39043177.9,1335206.88,16447451.03,649284.12,59733536.41,22390198.59,21852771.93,2026-04-25,20260331
3996,000534,万泽股份,77468268.66,6.58,359781074.05,7.3857916449,103954580.2,88083353.14,34043371.6,9998335.98,277437369.5,85156418.56,86192613.84,2026-04-25,20260331
3997,000532,华金资本,-5389885.29,-114.58,115699214.44,3.6784282666,62509681.35,1624477.46,11248715.46,1893511.47,83130620.75,2777733.73,2778911.11,2026-04-25,20260331
3999,000514,渝开发,32284987.21,-82.03,164791222.21,113.9026329949,114584306.36,6970818.41,9580884.64,9180625.48,143895676.53,43281542.47,43684887.52,2026-04-25,20260331
4002,000026,飞亚达,65077487.81,43.64,989349187.28,7.0482844196,648554231.05,181593309.1,49058903.25,1567929.75,909937959.48,82381244.62,82684911.74,2026-04-25,20260331
4004,688787,海天瑞声,8403004.2,2161.14,96779297.0,38.6333564288,42163856.0,8590876.54,15425581.73,713333.55,82404025.34,10036723.27,10025598.8,2026-04-24,20260331
4008,688626,翔宇医疗,25322010.2,10.33,193080689.91,3.780036213,61397644.19,51418819.88,16128262.25,-1672094.58,168290426.45,26710445.43,26666187.38,2026-04-24,20260331
4009,688621,阳光诺和,20631028.34,-30.25,197095166.74,-14.618151577,99841082.21,10461860.44,40735673.14,3167038.82,190195246.74,17577019.61,16442968.56,2026-04-24,20260331
4011,688609,九联科技,15090237.97,126.715921332395,701934456.3,28.498874822,564571797.54,37871408.68,24723340.6,11299862.24,679335736.41,17658694.08,18352968.75,2026-04-24,20260331
4012,688602,康鹏科技,-12585642.36,-141.09,149878165.25,-38.3667492076,126636634.17,3276650.26,20035725.07,1815709.45,172149719.37,-16102479.51,-15991841.45,2026-04-24,20260331
4015,688550,瑞联新材,43653004.01,-4.34,378708104.97,10.0986490649,234900349.98,9948806.08,42828360.24,871973.94,322131321.11,49405657.5,49304496.04,2026-04-24,20260331
4018,688428,诺诚健华,105817401.83,488.93,528625471.8,38.651083003,62721236.77,118800688.11,43647054.33,-21963347.04,438101958.81,104523567.99,104848605.76,2026-04-24,20260331
4019,688416,恒烁股份,48636598.47,284.708921579886,219469138.82,192.0756032709,127808333.26,4684899.59,18146737.15,977413.95,171793174.01,48422090.59,48631514.2,2026-04-24,20260331
4022,688308,欧科亿,203894731.79,2560.71,644051473.82,113.4933073947,357357711.45,9819438.52,13595413.47,6721204.99,412584957.04,239403016.79,238845905.05,2026-04-24,20260331
4024,688269,凯立新材,48343536.4,120.75,754580307.62,20.5855549671,660286577.75,2250132.62,7598541.05,5050462.45,690766012.74,53804401.09,53908999.28,2026-04-24,20260331
4026,688259,创耀科技,10386128.66,-11.94,70559541.66,-19.5998646187,48786532.54,1114887.5,3881600.09,-6560449.63,65330481.87,9549406.42,9396073.42,2026-04-24,20260331
4028,688228,开普云,-8430452.0,-1251.33,47371197.01,-21.4377115523,28266832.94,7826833.87,22432600.37,1457244.01,73679365.62,-15252374.59,-15260899.43,2026-04-24,20260331
4031,688151,华强科技,6407602.88,240.27,103649595.77,59.5044164665,81558920.15,5917763.69,20121049.66,-6487238.32,112374810.37,6418054.32,6415329.28,2026-04-24,20260331
4033,688117,圣诺生物,66362232.68,40.84,244285419.6,32.5210685532,98035946.4,29126238.53,17818851.38,4382958.67,163148884.28,76084585.74,75984043.18,2026-04-24,20260331
4034,688112,鼎阳科技,38342978.05,-5.77,161923205.2,22.8503749838,57910608.7,21446224.1,3977455.68,-66480.6,119839491.82,41429471.77,41477421.69,2026-04-24,20260331
4036,688109,品茗科技,-13827403.62,-1475.95,44287277.86,-31.811496661,12647302.73,23890902.19,10484689.87,-11272.26,66156350.41,-13897398.29,-14002705.77,2026-04-24,20260331
4038,688059,华锐精密,175189159.68,499.47,418119374.74,88.257878351,178665035.17,7680424.17,9350469.01,2134478.74,213923354.63,208037019.29,208000647.48,2026-04-24,20260331
4041,605598,上海港湾,3991624.41,-88.82,355229082.85,-4.4850869265,271058758.15,1492952.07,61860059.78,3872509.17,345856217.66,11021577.75,10790307.05,2026-04-24,20260331
4046,605088,冠盛股份,77767505.68,-7.4,1107753025.43,23.990071189,816138089.53,47017073.57,69613978.5,48042885.41,1017418207.76,87164171.69,86813207.74,2026-04-24,20260331
4047,603999,读者传媒,9512662.17,1.5,153949291.45,-25.235329688,107716871.03,10247389.25,20903545.89,-17204.38,139078812.49,7350157.56,7329647.96,2026-04-24,20260331
4048,603992,松霖科技,95405426.18,109.89,818723853.59,45.7098951172,553729046.81,18603589.25,70663459.41,12807453.46,721066685.52,102048914.63,101677755.72,2026-04-24,20260331
4050,603967,中创物流,98826375.71,42.94,2174832788.14,4.9989916854,2015956349.67,35578853.9,13725581.51,11116807.05,2081082935.23,141928071.06,144897080.05,2026-04-24,20260331
4051,603960,克来机电,2825974.23,-69.33,72227046.43,-10.2982746213,57250117.21,1254134.23,7751184.13,-477020.36,74088194.38,3623887.0,3640939.71,2026-04-24,20260331
4053,603948,建业股份,52935068.55,6.68,502861287.08,-1.5604736851,403495959.16,3401769.77,14001216.69,777924.45,442042248.01,63631003.56,67384792.89,2026-04-24,20260331
4054,603811,诚意药业,44289745.45,-3.28,200996487.21,8.3001986035,60388379.17,44790436.58,33649803.51,202618.12,155775268.01,50302889.04,50261956.25,2026-04-24,20260331
4056,603676,卫信康,68339255.5,-19.16,322142579.31,8.9021954857,128243152.47,67943485.08,25448313.38,-152313.75,244886165.71,80553535.25,80298121.83,2026-04-24,20260331
4057,603617,君禾股份,17496528.76,-14.39,305335043.97,0.4724991322,223092542.18,31342480.86,22688612.74,6625006.91,293441907.77,20803927.7,20752807.49,2026-04-24,20260331
4064,603325,博隆技术,32880770.68,-68.48,277689586.08,-15.4070981485,221846619.68,3236947.4,12437151.54,-5105685.2,242069426.15,36848320.86,36803320.86,2026-04-24,20260331
4065,603318,水发燃气,5268495.82,-72.25,517961986.49,-17.6097259404,452791114.06,3229362.74,23809994.0,21428922.3,504316011.1,31953644.95,31881523.55,2026-04-24,20260331
4068,603301,振德医疗,54448031.38,6.26,1000414155.6,0.8924583337,654526645.96,92983220.89,139918521.52,15478781.2,946996184.26,67205679.64,65631344.74,2026-04-24,20260331
4075,603205,健尔康,27478419.23,-4.61,238065110.44,-1.174673989,178483666.57,5606689.97,10439503.85,5339406.81,211568252.6,31249118.47,31259311.89,2026-04-24,20260331
4076,603203,快克智能,77071438.31,16.15,333107873.98,33.0852519204,167342284.25,20811307.3,13683861.85,-510098.59,243884192.17,87178841.09,86494208.84,2026-04-24,20260331
4078,603199,九华旅游,69556976.06,1.31,234988042.09,0.1669465705,106559188.69,8813250.02,22968686.81,-38139.06,142537841.34,93655978.81,93589483.04,2026-04-24,20260331
4079,603173,福斯达,92468454.16,-20.12,609190619.87,2.5249007056,443103915.35,4180017.25,18801620.4,9932356.44,496931733.79,108027899.19,108008346.88,2026-04-24,20260331
4081,603153,上海建科,13313425.96,30.71,935894523.76,0.3478226778,680815124.78,41221391.71,148763372.97,-859484.11,926801839.83,18465945.78,18325810.87,2026-04-24,20260331
4083,603122,合富中国,-8285101.28,-38.057591360794,154325995.54,-12.1829312149,127471327.55,12801663.17,15115764.9,333298.28,157269545.48,-9065370.65,-9082157.43,2026-04-24,20260331
4084,603121,华培动力,-3488175.54,-124.19,295162473.03,6.8822805354,239609734.89,6694490.61,26927997.52,7306373.46,299773988.8,-7025502.19,-7158178.75,2026-04-24,20260331
4085,603111,康尼机电,55794040.43,9.42,905113694.71,3.8583757975,631959400.72,48005050.04,69801052.49,8243902.52,845642578.16,60198631.14,61244554.56,2026-04-24,20260331
4086,603097,江苏华辰,130442.46,-99.37,250532598.89,-13.3342616862,201858608.09,18207713.58,11132028.19,7903710.37,255514006.92,3321491.77,3348955.53,2026-04-24,20260331
4087,603066,音飞储存,124737712.9,283.5,304520863.19,38.6497207884,233202032.9,11218488.91,12601041.27,4530784.77,274316340.75,136269447.83,136706841.17,2026-04-24,20260331
4089,603016,新宏泰,6617013.64,-55.47,129833640.03,-4.6722602346,97801559.33,2290096.93,10751027.36,1910486.81,122350294.53,8007720.39,7866258.14,2026-04-24,20260331
4090,603012,创力集团,23264311.06,-38.2,427717591.33,21.5844226044,278010210.51,64444547.76,46522170.75,8810686.49,430861742.85,34193336.33,31491788.05,2026-04-24,20260331
4091,603006,联明股份,22063164.84,109.03,232900404.65,36.7427635275,175725699.04,2455444.16,11730574.34,116239.57,198679030.26,31612703.79,31394075.0,2026-04-24,20260331
4093,601798,蓝科高新,12300161.28,89.69,117830458.77,-8.8959109167,79510404.01,9308073.82,20008420.5,2339934.39,123399138.43,5281234.78,12511900.09,2026-04-24,20260331
4103,600987,航民股份,138933935.64,2.15,2046381674.28,-30.6069541946,1696257592.38,37390770.87,68489479.57,-5491296.66,1857599589.84,195881537.08,196822520.73,2026-04-24,20260331
4104,600983,惠而浦,95196925.46,-17.87,966340350.76,-20.4428884678,798257323.48,15032111.25,21032125.03,36326156.34,916803003.96,97190737.51,97255379.61,2026-04-24,20260331
4105,600981,苏豪汇鸿,-32955614.5,-141.026457741188,12904024128.62,16.3973564491,12505325806.81,131672966.65,137406338.74,76253620.87,12891186029.56,-17255977.32,-16071333.39,2026-04-24,20260331
4107,600966,博汇纸业,55374473.33,3.75,4460463812.98,-2.2722994007,4049043575.98,56566601.06,97828171.71,106465345.19,4439160953.31,63799699.87,63295481.64,2026-04-24,20260331
4110,600880,博瑞传播,6988029.25,24.64,124977619.81,-32.36,66841424.11,10414674.08,20234954.9,2622413.35,111237329.73,17844041.38,17836598.5,2026-04-24,20260331
4111,600874,创业环保,276377880.99,8.49,1148905734.25,4.215893266,696004006.49,2624013.85,45926327.78,58904026.15,816571415.0,353866339.57,353187170.07,2026-04-24,20260331
4114,600769,祥龙电业,4750455.06,4.7,18070561.28,0.1707185854,11163458.32,,1351074.04,-460852.04,12133544.02,6285835.31,6285835.31,2026-04-24,20260331
4118,600694,大商股份,274526114.08,3.58,1976419583.36,2.6603577157,1142101738.23,170338837.34,195406774.42,21028343.65,1591950951.01,385426604.92,402809585.7,2026-04-24,20260331
4128,600433,冠豪高新,180077797.53,27725.76,1723886611.33,10.736404203,1612977859.8,17575544.63,45947061.96,17856991.44,1747455863.98,523574594.7,402304816.9,2026-04-24,20260331
4129,600429,三元股份,100365164.16,14.28,1720530825.46,4.4609375777,1323941081.04,285185721.85,61422917.31,15976936.16,1712317767.44,102912414.03,103056892.3,2026-04-24,20260331
4130,600397,江钨装备,1333072.42,101.134233453606,64559864.24,-92.7614844504,46701555.3,3903615.0,5056578.0,659695.25,58934079.38,5410246.97,5343261.78,2026-04-24,20260331
4133,600293,三峡新材,-24968878.51,-340.41,158735069.55,-26.4879015685,146912690.25,1686711.67,23902073.83,4403186.38,190144974.33,-25143940.18,-25709842.33,2026-04-24,20260331
4134,600268,国电南自,42054122.95,41.1,1633663572.36,-11.889610935,1226577929.51,78955840.48,103316414.93,891313.47,1553338863.15,113196693.91,113169199.29,2026-04-24,20260331
4142,301630,同宇新材,45043110.04,35.88,332980428.47,20.467698558,254785409.99,2566240.42,11922454.18,719914.78,279588792.46,55488937.6,55463498.29,2026-04-24,20260331
4143,301628,强达电路,22627377.25,-14.51,252257901.68,25.3403297714,187734408.18,9877595.89,13764799.73,1398682.94,227324961.09,24224730.93,24196179.24,2026-04-24,20260331
4144,301617,博苑新材,51036342.98,3.99,391129978.36,22.1378887348,311669581.57,2490937.47,8269657.03,-1537789.62,333427927.26,60537763.09,59897490.09,2026-04-24,20260331
4145,301601,惠通科技,-1759027.64,-121.7,54060545.03,-64.2972559918,34326066.04,2532193.77,15986813.8,219166.05,59617757.76,-2114264.56,-2759708.68,2026-04-24,20260331
4146,301587,中瑞股份,15070360.75,100.33,188748762.65,34.8547752266,135261461.96,1878171.93,16362008.74,951219.38,170235531.33,14363785.92,14343326.56,2026-04-24,20260331
4148,301567,贝隆精密,4095769.86,-49.04,95149600.3,11.1855323468,74942473.93,2152167.62,6546249.21,191715.43,91431573.73,3950359.4,3763813.8,2026-04-24,20260331
4149,301559,中集环科,22759451.48,1.7,557061603.25,-8.8616542073,480769365.32,4216204.25,23594510.27,-8740446.84,533752924.35,24854903.42,24855654.76,2026-04-24,20260331
4150,301552,科力装备,25228580.73,-32.19,141289159.83,-6.3192547316,91397378.64,1754428.01,8181650.77,2625355.41,114056639.21,33349682.53,32690604.45,2026-04-24,20260331
4152,301548,崇德科技,39087992.96,40.56,161637914.98,34.5703879366,95479648.94,6976608.61,8643907.14,706978.69,119101852.01,45827548.54,45656357.63,2026-04-24,20260331
4153,301538,骏鼎达,35728250.16,-24.1,225961211.93,-1.4393323851,139665055.23,15114281.2,16586403.7,3538542.62,188381899.17,41685830.59,41006267.42,2026-04-24,20260331
4156,301507,民生健康,62778343.85,0.12,317485567.9,16.9518445467,134055835.09,76352886.46,16488205.57,-1815353.75,237413026.45,75805309.43,75799448.55,2026-04-24,20260331
4159,301419,阿莱德,12375005.32,19.88,97897869.94,25.0282660418,62512858.17,2822466.05,9282818.49,1192286.06,84665043.65,13876018.56,13716380.42,2026-04-24,20260331
4160,301413,安培龙,3091832.33,-84.82,261766246.62,0.1905068145,194636497.5,7243510.16,23626262.59,4474057.76,257978853.64,2979001.42,85409.56,2026-04-24,20260331
4161,301397,溯联股份,21101435.81,-37.03,277480297.71,-18.2583541951,219276726.79,9885772.5,16456088.27,-2937472.41,265287517.96,24679299.11,24622546.82,2026-04-24,20260331
4162,301393,昊帆生物,33444698.56,-3.89,171932875.31,27.1568322126,110891430.64,3898874.45,12469471.41,1197051.28,140790057.0,37687037.98,37629744.48,2026-04-24,20260331
4163,301388,欣灵电气,4955157.86,32.99,114696288.49,17.1110569662,90108042.62,4514459.45,8358753.99,35582.29,110077494.48,5642574.03,5626074.63,2026-04-24,20260331
4166,301361,众智科技,20732941.69,8.89,72521025.05,25.597572359,30188739.32,4519396.63,8483630.19,-895425.66,49647449.04,25144420.73,25005089.22,2026-04-24,20260331
4168,301357,北方长龙,-12453883.61,-145.62,33914360.74,64.8809263414,20629269.95,515463.59,9740519.04,-29906.79,37857807.75,-15502332.63,-15548868.74,2026-04-24,20260331
4169,301349,信德新材,31311644.14,330.34,360783851.76,48.7019297478,300719364.21,5336617.77,11361595.06,2676017.47,329229805.67,41400293.41,41528582.15,2026-04-24,20260331
4170,301328,维峰电子,18575467.16,-27.0,172015502.28,18.5014257303,108678525.05,6581836.69,16894037.66,2458682.91,153254782.84,22271229.07,22274770.17,2026-04-24,20260331
4172,301307,美利信,-53531321.49,10.94,1023952482.52,16.1817188073,908771318.07,7159338.18,52247106.27,11374123.69,1030444831.15,-54953370.92,-53313859.25,2026-04-24,20260331
4173,301299,卓创资讯,18632085.76,0.24,91488649.65,15.0620817086,32505554.63,20024022.16,12139398.17,469839.21,72740464.76,22277404.27,22295417.14,2026-04-24,20260331
4175,301289,国缆检测,25232786.27,19.0,89401074.82,10.0986100483,37499004.61,2005339.26,11029477.97,711126.29,56453908.93,32730204.21,32708731.23,2026-04-24,20260331
4177,301281,科源制药,30073425.23,30.27,161302912.39,45.0504159304,68394922.69,38957002.19,13443407.52,190234.29,128319432.51,33400847.53,32692682.76,2026-04-24,20260331
4178,301277,新天地,36100435.09,-36.19,206946148.67,-5.8427894143,141523294.02,1228676.43,13429682.05,28386.04,165891810.74,41779373.27,41718247.9,2026-04-24,20260331
4179,301270,汉仪股份,-1827488.21,-139.28,38211930.74,-15.9080752004,7769311.95,15806947.64,7916410.85,-70964.56,41688167.38,-2186888.09,-2186677.82,2026-04-24,20260331
4180,301266,宇邦新材,31932120.55,-5.06,876527406.0,37.2772699316,774536158.48,1991369.06,6721581.06,12191058.8,817017455.92,46782530.52,46785880.43,2026-04-24,20260331
4182,301248,杰创智能,-14224995.87,-204.34,149997301.89,-12.9842187955,94406501.69,11360594.42,21652075.5,14522241.98,151541304.51,-18042015.43,-17990184.31,2026-04-24,20260331
4185,301226,祥明智能,964434.33,-86.43,123189422.98,2.5089586139,97586474.53,4900444.14,11798590.85,2552910.24,124718350.65,-800310.64,-792669.29,2026-04-24,20260331
4187,301195,北路智控,26574364.59,-36.64,208241887.17,-16.3233218688,122126508.07,22159837.63,15476761.23,-3290833.96,191360751.18,26948644.06,26857134.42,2026-04-24,20260331
4188,301181,标榜股份,25715422.14,-17.75,120381641.31,-6.8503568849,82013742.78,1100382.78,6804052.77,381834.26,98015322.47,29813671.39,29803476.6,2026-04-24,20260331
4190,301176,逸豪新材,9390871.42,709.75,583932022.2,62.1316510134,543546068.49,3501622.13,4188717.83,6885504.17,572687790.98,8923466.21,8919966.21,2026-04-24,20260331
4193,301160,翔楼新材,47713006.35,-8.69,345588174.25,4.0685707211,272309537.51,3842277.23,7484670.93,1844558.36,304894945.4,44125629.41,43785385.61,2026-04-24,20260331
4195,301120,新特电气,-1877062.85,-120.54,126198659.15,43.1364754335,101437490.0,6633403.27,12121377.97,80978.36,129501843.97,-1811267.71,-1823285.11,2026-04-24,20260331
4196,301117,佳缘科技,-24173813.72,-67.77,28479936.06,28.7674467752,25595809.61,3242512.73,10886710.65,468789.41,54589701.41,-28178546.67,-28190546.67,2026-04-24,20260331
4197,301116,益客食品,31344156.86,144.0,4531994113.17,9.4727774038,4325814328.54,25889265.95,76712352.1,16505977.5,4465942472.33,39537452.54,37933680.31,2026-04-24,20260331
4200,301102,兆讯传媒,5726342.04,-72.56,118857379.57,-27.466130296,103644515.79,20491607.61,4945382.77,-3553174.1,130690477.06,6092153.41,6092154.4,2026-04-24,20260331
4203,301096,百诚医药,12812458.42,148.91,160457682.24,24.649128243,79423680.98,2478164.33,28310891.86,4913847.58,151266524.68,12196917.65,12247472.65,2026-04-24,20260331
4204,301093,华兰股份,609648.65,-96.68,129560127.05,-11.0044277766,81337032.08,10452873.05,30036449.74,1512490.66,135948830.62,430289.84,362743.48,2026-04-24,20260331
4207,301083,百胜智能,4481029.1,2.33,75778821.53,5.6867937589,59630459.36,2802148.23,5304767.3,1128565.45,73930945.32,4817620.1,4844087.94,2026-04-24,20260331
4210,301058,中粮科工,37154474.61,0.52,570434282.29,20.463919764,468643567.86,5096726.97,36183411.07,-293417.76,548408570.74,43483495.76,44518720.92,2026-04-24,20260331
4216,300997,欢乐家,37160713.32,8.49,432177126.34,-3.7462630489,291443689.19,50488299.33,34255909.46,2404731.39,384097416.04,51251486.76,51039808.98,2026-04-24,20260331
4218,300990,同飞股份,59774437.93,-3.44,698648608.86,21.7963614518,539445255.66,17947203.1,43514974.84,2015388.28,637711625.69,61825714.41,61867330.27,2026-04-24,20260331
4219,300987,川网传媒,2170783.67,-17.14,63092017.59,-8.2634436602,45075429.13,5259042.41,10451269.9,-1148348.04,60521268.56,2346471.28,2247740.9,2026-04-24,20260331
4220,300976,达瑞电子,71977674.0,25.8,801756950.5,21.7454424229,580273858.9,21821416.98,47795721.58,5021504.94,706099080.86,86379199.64,86048632.79,2026-04-24,20260331
4221,300975,商络电子,256626336.7,600.35,3793424870.17,106.1082250572,3168001580.7,123379021.64,35939680.39,23607708.2,3382619371.1,343228369.86,342162171.69,2026-04-24,20260331
4223,300943,春晖智控,9501759.63,-24.89,119303642.8,-1.5257412211,92688175.63,3019367.5,10096487.06,783831.86,113924910.78,9508872.81,9735315.56,2026-04-24,20260331
4225,300932,三友联众,15104280.89,44.57,582197793.94,9.060640195,473500488.67,17059209.39,30317830.16,8975749.58,558469469.61,19495692.58,19403984.89,2026-04-24,20260331
4227,300928,华安鑫创,-17864108.69,19.32,119506034.7,-37.7973047797,117836603.76,2332698.57,10868538.4,439559.08,139483785.77,-21152176.75,-21150140.39,2026-04-24,20260331
4229,300922,天秦装备,243621.11,-97.36,16479278.81,-66.9577775828,10302183.04,261956.32,7438901.75,-981604.37,19629345.45,396025.6,396201.89,2026-04-24,20260331
4230,300920,润阳科技,3151412.85,-36.34,88968966.18,-7.3631329476,62556231.91,2047252.93,10914361.95,8268806.16,88328487.96,813070.62,774323.99,2026-04-24,20260331
4231,300918,南山智尚,30788253.51,-17.46,568891338.16,57.1364521023,450882794.6,27346089.35,21947359.73,1185718.33,527453442.15,32349982.7,32664747.71,2026-04-24,20260331
4232,300916,朗特智能,1197438.03,-96.04,352539510.97,-10.4707307909,303891015.14,4408752.9,14353659.95,7833130.47,349586068.92,926323.56,64828.3,2026-04-24,20260331
4233,300897,山科智能,6755737.08,-28.09,89256420.97,-19.6702136963,51143184.03,17193514.92,7825992.22,56925.74,86900228.68,6283276.06,6282064.14,2026-04-24,20260331
4234,300893,松原安全,75210625.04,2.32,603330707.91,12.6514403545,437012092.45,7921136.15,25649505.48,6174500.97,524083434.03,85353706.41,84431566.04,2026-04-24,20260331
4238,300867,圣元环保,112344902.61,76.09,399617998.52,8.4180653796,193237763.53,3614178.11,27865883.3,35216917.57,268179008.33,148689681.17,148562368.95,2026-04-24,20260331
