stock_code,stock_name,total_share,float_share,total_market_value,float_market_value,industry,listing_date,source,download_date
688325,赛微微电,86139015.0,83185427.0,12248106542.85,11828135865.13,半导体,20220422,stock_individual_info_em,20260608
688339,亿华通-U,240532081.0,195787119.0,4885206565.11,3976436386.89,电池,20200810,stock_individual_info_em,20260608
688353,华盛锂电,159500000.0,159500000.0,12850914999.999998,12850914999.999998,电池,20220713,stock_individual_info_em,20260608
688356,键凯科技,60650700.0,60650700.0,4147901373.0,4147901373.0,化学制药,20200826,stock_individual_info_em,20260608
688359,三孚新科,98746147.0,98746147.0,13330729845.0,13330729845.0,电子化学品Ⅱ,20210521,stock_individual_info_em,20260608
688360,德马科技,263745667.0,252286035.0,5994939010.91,5734461575.55,通用设备,20200602,stock_individual_info_em,20260608
688365,光云科技,425824684.0,425824684.0,8427070496.36,8427070496.36,IT服务Ⅱ,20200429,stock_individual_info_em,20260608
688368,晶丰明源,145714693.0,88500481.0,29652940025.5,18009847883.5,半导体,20191014,stock_individual_info_em,20260608
688373,盟科药业-U,656228380.0,605637895.0,2953027710.0,2725370527.5,化学制药,20220805,stock_individual_info_em,20260608
688488,艾迪药业,420782808.0,420782808.0,5461760847.84,5461760847.84,生物制品,20200720,stock_individual_info_em,20260608
688489,三未信安,169578545.0,168277447.0,4076668221.8,4045389825.88,计算机设备,20221202,stock_individual_info_em,20260608
688505,复旦张江,1036572100.0,710572100.0,7017593117.0,4810573117.0,化学制药,20200619,stock_individual_info_em,20260608
688507,索辰科技,89108784.0,49235730.0,19662744277.44,10864356181.8,软件开发,20230418,stock_individual_info_em,20260608
688508,芯朋微,132420346.0,132420346.0,10463855740.92,10463855740.92,半导体,20200722,stock_individual_info_em,20260608
688510,航亚科技,259522608.0,259522608.0,6903301372.8,6903301372.8,航空装备Ⅱ,20201216,stock_individual_info_em,20260608
688512,慧智微-U,466843548.0,324570296.0,5779523124.240001,4018180264.48,半导体,20230516,stock_individual_info_em,20260608
688513,苑东生物,176532256.0,176532256.0,8129310388.799999,8129310388.799999,化学制药,20200902,stock_individual_info_em,20260608
688518,联赢激光,341325095.0,341325095.0,8853972964.300001,8853972964.300001,自动化设备,20200622,stock_individual_info_em,20260608
688529,豪森智能,168175953.0,168175953.0,2996895482.46,2996895482.46,专用设备,20201109,stock_individual_info_em,20260608
688531,日联科技,165593939.0,114778827.0,30133129079.83,20886303149.19,专用设备,20230331,stock_individual_info_em,20260608
688533,XD上声电,164987041.0,164987041.0,3923391834.98,3923391834.98,汽车零部件,20210419,stock_individual_info_em,20260608
688535,华海诚科,141968327.0,119297879.0,15495842892.05,13021363492.85,半导体,20230404,stock_individual_info_em,20260608
688539,高华科技,185920000.0,185920000.0,5611065600.0,5611065600.0,元件,20230418,stock_individual_info_em,20260608
688550,瑞联新材,173844438.0,173844438.0,7694354825.88,7694354825.88,电子化学品Ⅱ,20200902,stock_individual_info_em,20260608
688556,高测股份,830773934.0,830773934.0,8748049525.019999,8748049525.019999,光伏设备,20200807,stock_individual_info_em,20260608
688562,航天软件,400000000.0,400000000.0,6704000000.000001,6704000000.000001,IT服务Ⅱ,20230524,stock_individual_info_em,20260608
688566,吉贝尔,201101625.0,201101625.0,4778174610.0,4778174610.0,化学制药,20200518,stock_individual_info_em,20260608
688577,浙海德曼,111279729.0,111279729.0,7424583518.88,7424583518.88,通用设备,20200916,stock_individual_info_em,20260608
688579,地纬智能,400010000.0,400010000.0,3460086500.0,3460086500.0,软件开发,20200717,stock_individual_info_em,20260608
688656,浩欧博,63479740.0,63479740.0,6216570938.200001,6216570938.200001,医疗器械,20210113,stock_individual_info_em,20260608
688662,富信科技,88240000.0,88240000.0,7394512000.0,7394512000.0,其他电子Ⅱ,20210401,stock_individual_info_em,20260608
688663,新风光,141474600.0,141474600.0,11667410262.0,11667410262.0,电网设备,20210413,stock_individual_info_em,20260608
688665,四方光电,101192341.0,101192341.0,4957412785.59,4957412785.59,通用设备,20210209,stock_individual_info_em,20260608
688668,鼎通科技,139270606.0,139270606.0,54832230288.26,54832230288.26,通信设备,20201221,stock_individual_info_em,20260608
688677,海泰新光,119877000.0,119877000.0,14261766690.0,14261766690.0,医疗器械,20210226,stock_individual_info_em,20260608
688678,福立旺,403106501.0,403106501.0,8642603381.44,8642603381.44,消费电子,20201223,stock_individual_info_em,20260608
688680,海优新材,97570958.0,97570958.0,4181891259.88,4181891259.88,光伏设备,20210122,stock_individual_info_em,20260608
688685,迈信林,146851667.0,146851667.0,6828602515.5,6828602515.5,航空装备Ⅱ,20210513,stock_individual_info_em,20260608
688687,凯因科技,170944422.0,170944422.0,2794941299.7000003,2794941299.7000003,生物制品,20210208,stock_individual_info_em,20260608
688691,灿芯股份,120000000.0,72965010.0,10988400000.0,6681405965.7,半导体,20240411,stock_individual_info_em,20260608
688693,锴威特,73684211.0,38904414.0,7268947415.150001,3837920441.1,半导体,20230818,stock_individual_info_em,20260608
688697,纽威数控,457333380.0,457333380.0,9219840940.8,9219840940.8,通用设备,20210917,stock_individual_info_em,20260608
688707,振华新材,508740205.0,508740205.0,7498830621.7,7498830621.7,电池,20210914,stock_individual_info_em,20260608
688710,益诺思,140979615.0,90693964.0,7332349776.15,4716993067.639999,医疗服务,20240903,stock_individual_info_em,20260608
920273,一致魔芋,103170886.0,68670686.0,2295552213.5,1527922763.5,农产品加工,20230221,stock_individual_info_em,20260608
920368,连城数控,234780440.0,223369034.0,8304184162.799999,7900562732.579999,光伏设备,20200727,stock_individual_info_em,20260608
920394,民士达,146250000.0,145172812.0,8653612500.0,8589875286.04,造纸,20230425,stock_individual_info_em,20260608
920402,硅烷科技,422060067.0,272873277.0,4680646143.03,3026164641.93,化学制品,20220928,stock_individual_info_em,20260608
920418,苏轴股份,162489600.0,156918552.0,3969620928.0,3833520225.36,汽车零部件,20200727,stock_individual_info_em,20260608
920489,佳先股份,136459200.0,86825529.0,2093284128.0,1331903614.86,化学原料,20200727,stock_individual_info_em,20260608
920491,奥迪威,141143180.0,115822946.0,4081860765.6,3349599598.32,元件,20220614,stock_individual_info_em,20260608
920509,同惠电子,160305696.0,83985512.0,5530546512.0,2897500164.0,通用设备,20210111,stock_individual_info_em,20260608
920510,丰光精密,184213929.0,93899078.0,4704823746.66,2398182452.12,通用设备,20201228,stock_individual_info_em,20260608
920533,骏创科技,130757328.0,73137133.0,3265010480.16,1826234211.01,汽车零部件,20220524,stock_individual_info_em,20260608
920571,国航远洋,555407453.0,290720266.0,5504087859.2300005,2881037836.06,航运港口,20221215,stock_individual_info_em,20260608
920576,天力复合,108950000.0,107870154.0,7576383000.000001,7501290509.160001,金属新材料,20230712,stock_individual_info_em,20260608
920593,鼎智科技,190245872.0,161610277.0,6751825997.280001,5735548730.7300005,自动化设备,20230413,stock_individual_info_em,20260608
920599,同力股份,462525000.0,350574346.0,7890676499.999999,5980798342.759999,工程机械,20210222,stock_individual_info_em,20260608
920640,富士达,187728000.0,180618306.0,6606148320.0,6355958188.139999,通信设备,20200727,stock_individual_info_em,20260608
920682,球冠电缆,389376000.0,225806786.0,2787932160.0,1616776587.76,电网设备,20200727,stock_individual_info_em,20260608
920693,阿为特,72700000.0,36610000.0,2082855000.0,1048876500.0,通用设备,20231027,stock_individual_info_em,20260608
000011,深物业A,595979092.0,526475543.0,4261250507.8,3764300132.4500003,房地产开发,19920330,stock_individual_info_em,20260608
000014,沙河股份,242046224.0,242046224.0,2507598880.64,2507598880.64,房地产开发,19920602,stock_individual_info_em,20260608
000025,特  力Ａ,431058320.0,392778320.0,6276209139.2,5718852339.2,综合Ⅱ,19930621,stock_individual_info_em,20260608
000530,冰山冷热,843212507.0,600116725.0,5404992169.87,3846748207.25,通用设备,19931208,stock_individual_info_em,20260608
000531,穗恒运Ａ,1041401332.0,909745488.0,7060701030.96,6168074408.64,电力,19940106,stock_individual_info_em,20260608
000532,华金资本,344708340.0,343549746.0,4281277582.8,4266887845.32,多元金融,19940103,stock_individual_info_em,20260608
000533,顺钠股份,690816000.0,684902400.0,7516078080.000001,7451738112.000001,电网设备,19940103,stock_individual_info_em,20260608
000534,万泽股份,509548516.0,500910541.0,16132306016.56,15858827728.06,生物制品,19940110,stock_individual_info_em,20260608
000700,模塑科技,918015389.0,918015389.0,15156434072.390001,15156434072.390001,汽车零部件,19970228,stock_individual_info_em,20260608
000701,厦门信达,668313106.0,667746631.0,3588841379.2200003,3585799408.4700003,贸易Ⅱ,19970226,stock_individual_info_em,20260608
000705,浙江震元,334123286.0,281965376.0,2238626016.2000003,1889168019.2,医药商业,19970410,stock_individual_info_em,20260608
000707,双环科技,584717193.0,550703589.0,2759865150.96,2599320940.08,化学原料,19970415,stock_individual_info_em,20260608
000710,贝瑞基因,353521465.0,329529923.0,2898876012.9999995,2702145368.6,医疗服务,19970422,stock_individual_info_em,20260608
000713,国投丰乐,798219474.0,614014980.0,4661601728.16,3585847483.2,种植业,19970422,stock_individual_info_em,20260608
000715,中兴商业,540434622.0,486352930.0,2707577456.22,2436628179.2999997,一般零售,19970508,stock_individual_info_em,20260608
000716,黑芝麻,752884050.0,738689337.0,3862295176.5,3789476298.81,休闲食品,19970418,stock_individual_info_em,20260608
000717,中南股份,2423845590.0,2423560965.0,5187029562.6,5186420465.1,普钢,19970508,stock_individual_info_em,20260608
000926,福星股份,1592964774.0,1573209145.0,3504522502.8,3461060119.0000005,房地产开发,19990618,stock_individual_info_em,20260608
000931,中 关 村,753126982.0,751029532.0,3072758086.56,3064200490.56,化学制药,19990712,stock_individual_info_em,20260608
000936,华西股份,886012887.0,885887337.0,5245196291.04,5244453035.04,化学纤维,19990810,stock_individual_info_em,20260608
000948,南天信息,389888774.0,389149291.0,4990576307.2,4981110924.8,软件开发,19991014,stock_individual_info_em,20260608
000949,新乡化纤,1656899922.0,1656444923.0,10935539485.199999,10932536491.8,化学纤维,19991021,stock_individual_info_em,20260608
000957,中通客车,592903936.0,592903936.0,5780813376.0,5780813376.0,商用车,20000113,stock_individual_info_em,20260608
000962,东方钽业,527460166.0,503177740.0,26847722449.399998,25611746966.0,小金属,20000120,stock_individual_info_em,20260608
000965,天保基建,1109830895.0,1109830895.0,3773425043.0,3773425043.0,房地产开发,20000406,stock_individual_info_em,20260608
000968,蓝焰控股,967502660.0,967502660.0,7130494604.2,7130494604.2,油气开采Ⅱ,20000622,stock_individual_info_em,20260608
000973,佛塑科技,2458236766.0,967423171.0,33899085003.14,13340765528.089998,塑料,20000525,stock_individual_info_em,20260608
000978,桂林旅游,468130000.0,468120250.0,2991350700.0,2991288397.5,旅游及景区,20000518,stock_individual_info_em,20260608
000989,九芝堂,855942012.0,694153753.0,6702025953.96,5435223885.99,中药Ⅱ,20000628,stock_individual_info_em,20260608
000993,闽东电力,457951455.0,439747572.0,5724393187.5,5496844650.0,电力,20000731,stock_individual_info_em,20260608
001205,盛航股份,188003534.0,166484323.0,2605728981.24,2307472716.7799997,航运港口,20210513,stock_individual_info_em,20260608
001206,依依股份,184893808.0,106864458.0,2947207299.52,1703419460.52,个护用品,20210518,stock_individual_info_em,20260608
001208,华菱线缆,638350432.0,318733657.0,9977417252.16,4981807058.91,电网设备,20210624,stock_individual_info_em,20260608
001380,华纬科技,270854208.0,270843260.0,4585561741.44,4585376391.8,汽车零部件,20230516,stock_individual_info_em,20260608
001388,信通电子,156000000.0,31200000.0,4825080000.0,965016000.0,电网设备,20250701,stock_individual_info_em,20260608
001390,古麒绒材,200000000.0,118779250.0,3336000000.0,1981237890.0,纺织制造,20250529,stock_individual_info_em,20260608
001395,亚联机械,87240000.0,46890000.0,3130171200.0,1682413200.0000002,专用设备,20250127,stock_individual_info_em,20260608
002062,宏润建设,1237270889.0,1124700960.0,9390886047.51,8536480286.4,基础建设,20060816,stock_individual_info_em,20260608
002066,瑞泰科技,234907000.0,231000000.0,5553201480.0,5460840000.0,装修建材,20060823,stock_individual_info_em,20260608
002067,景兴纸业,1474853853.0,1337603853.0,6769579185.2699995,6139601685.2699995,造纸,20060915,stock_individual_info_em,20260608
002083,孚日股份,946639012.0,946639012.0,8595482228.960001,8595482228.960001,纺织制造,20061124,stock_individual_info_em,20260608
002090,金智科技,400577071.0,395035989.0,3889603359.4100003,3835799453.1900005,电网设备,20061208,stock_individual_info_em,20260608
002094,青岛金王,690897549.0,690453549.0,3385397990.1000004,3383222390.1000004,家居用品,20061215,stock_individual_info_em,20260608
002095,生 意 宝,252720000.0,251708415.0,3449628000.0,3435819864.75,数字媒体,20061215,stock_individual_info_em,20260608
002098,浔兴股份,358000000.0,358000000.0,2534640000.0,2534640000.0,纺织制造,20061222,stock_individual_info_em,20260608
002103,广博股份,534272953.0,388135588.0,3515516030.7400002,2553932169.04,文娱用品,20070110,stock_individual_info_em,20260608
002106,莱宝高科,705816160.0,704902466.0,9274424342.4,9262418403.24,光学光电子,20070112,stock_individual_info_em,20260608
002107,沃华医药,577209600.0,571394016.0,3509434368.0,3474075617.28,中药Ⅱ,20070124,stock_individual_info_em,20260608
002108,沧州明珠,1648598206.0,1647498206.0,7534093801.42,7529066801.42,塑料,20070124,stock_individual_info_em,20260608
002111,威海广泰,532010391.0,488750936.0,5101979649.69,4687121476.24,航空装备Ⅱ,20070126,stock_individual_info_em,20260608
002112,三变科技,294131282.0,262079550.0,4979642604.26,4437006781.5,电网设备,20070208,stock_individual_info_em,20260608
002115,三维通信,810991332.0,752195532.0,9626467110.84,8928560964.84,通信服务,20070215,stock_individual_info_em,20260608
002238,天威视讯,802559160.0,802559160.0,4967841200.400001,4967841200.400001,电视广播Ⅱ,20080526,stock_individual_info_em,20260608
002246,北化股份,549034794.0,549034794.0,11551692065.76,11551692065.76,化学制品,20080605,stock_individual_info_em,20260608
002248,华东数控,307495600.0,307495600.0,3022681748.0,3022681748.0,通用设备,20080612,stock_individual_info_em,20260608
002250,联化科技,899873217.0,894975756.0,12184283358.179998,12117971736.24,农化制品,20080619,stock_individual_info_em,20260608
002255,海陆重工,830881055.0,637972243.0,7519473547.750001,5773648799.150001,其他电源设备Ⅱ,20080625,stock_individual_info_em,20260608
002263,大东南,1878360100.0,1878345100.0,6912365168.0,6912309968.0,塑料,20080728,stock_individual_info_em,20260608
002264,新 华 都,719811300.0,654782810.0,4628386659.0,4210253468.2999997,广告营销,20080731,stock_individual_info_em,20260608
002269,美邦服饰,2512500000.0,2343729075.0,3844125000.0,3585905484.75,服装家纺,20080828,stock_individual_info_em,20260608
002272,川润股份,484877300.0,408133098.0,8912044774.0,7501486341.24,通用设备,20080919,stock_individual_info_em,20260608
002274,华昌化工,952364646.0,937849130.0,5133245441.94,5055006810.7,化学原料,20080925,stock_individual_info_em,20260608
002277,友阿股份,1394172800.0,1394172800.0,8894822464.0,8894822464.0,一般零售,20090717,stock_individual_info_em,20260608
002279,久其软件,862206871.0,795499285.0,5923361203.77,5465080087.95,软件开发,20090811,stock_individual_info_em,20260608
002321,华英农业,2132890071.0,2123866109.0,3924517730.6400003,3907913640.56,养殖业,20091216,stock_individual_info_em,20260608
002322,理工能科,365527970.0,351399679.0,3903838719.6,3752948571.72,软件开发,20091218,stock_individual_info_em,20260608
002328,新朋股份,771770000.0,570791195.0,6158724600.0,4554913736.1,汽车零部件,20091230,stock_individual_info_em,20260608
002330,得利斯,635315290.0,635149190.0,2465023325.2,2464378857.2,食品加工,20100106,stock_individual_info_em,20260608
002331,皖通科技,428431749.0,403433045.0,3705934628.8500004,3489695839.25,IT服务Ⅱ,20100106,stock_individual_info_em,20260608
002334,英威腾,822740600.0,735012094.0,7355300964.0,6571008120.36,自动化设备,20100113,stock_individual_info_em,20260608
002337,赛象科技,588615750.0,587996532.0,3001940325.0,2998782313.2,专用设备,20100115,stock_individual_info_em,20260608
002339,积成电子,504092274.0,478720479.0,3992410810.08,3791466193.68,电网设备,20100122,stock_individual_info_em,20260608
002343,慈文传媒,473680286.0,473680286.0,2339980612.84,2339980612.84,影视院线,20100126,stock_individual_info_em,20260608
002438,江苏神通,507537461.0,468880667.0,8364217357.280001,7727153392.16,通用设备,20100623,stock_individual_info_em,20260608
002441,众业达,544543609.0,398554129.0,4655847856.950001,3407637802.9500003,电网设备,20100706,stock_individual_info_em,20260608
002442,龙星科技,503289902.0,492662883.0,2596975894.32,2542140476.28,橡胶,20100706,stock_individual_info_em,20260608
002443,金洲管道,520535520.0,519058017.0,5767533561.6,5751162828.36,特钢Ⅱ,20100706,stock_individual_info_em,20260608
002445,中南文化,2376607531.0,2366305973.0,8032933454.78,7998114188.74,通用设备,20100713,stock_individual_info_em,20260608
002446,盛路通信,915415724.0,847777296.0,9520323529.6,8816883878.4,军工电子Ⅱ,20100713,stock_individual_info_em,20260608
002448,中原内配,588409646.0,580509508.0,7378656960.839999,7279589230.32,汽车零部件,20100716,stock_individual_info_em,20260608
002449,国星光电,618477169.0,618477169.0,5003480297.21,5003480297.21,光学光电子,20100716,stock_individual_info_em,20260608
002451,摩恩电气,440670000.0,439149000.0,3468072900.0,3456102630.0,电网设备,20100720,stock_individual_info_em,20260608
002452,长高电气,620332085.0,517880199.0,6885686143.5,5748470208.9,电网设备,20100720,stock_individual_info_em,20260608
002454,松芝股份,879073680.0,877353942.0,4755788608.8,4746484826.22,汽车零部件,20100720,stock_individual_info_em,20260608
002455,百川股份,722462500.0,660811973.0,5693004500.0,5207198347.24,化学制品,20100803,stock_individual_info_em,20260608
002457,青龙管业,333486800.0,333270349.0,4218608020.0,4215869914.85,装修建材,20100803,stock_individual_info_em,20260608
002462,嘉事堂,291707120.0,291470419.0,3725099922.4,3722077250.6299996,医药商业,20100818,stock_individual_info_em,20260608
002467,二六三,1375371873.0,1366808705.0,7206948614.52,7162077614.200001,通信服务,20100908,stock_individual_info_em,20260608
002469,三维化学,648862630.0,628402911.0,4256538852.7999997,4122323096.16,化学原料,20100908,stock_individual_info_em,20260608
002562,兄弟科技,1142821917.0,813519296.0,5382691229.07,3831675884.16,化学制品,20110310,stock_individual_info_em,20260608
002578,闽发铝业,938630183.0,861162561.0,3360296055.14,3082961968.38,工业金属,20110428,stock_individual_info_em,20260608
002580,圣阳股份,453868993.0,452338800.0,9390549465.17,9358889772.0,电池,20110506,stock_individual_info_em,20260608
002636,金安国纪,728000000.0,724315417.0,46577440000.0,46341700379.659996,元件,20111125,stock_individual_info_em,20260608
002637,赞宇科技,470401000.0,464974666.0,5847084430.0,5779635098.38,化学制品,20111125,stock_individual_info_em,20260608
002638,勤上股份,1436594349.0,1352680009.0,6004964378.82,5654202437.62,照明设备Ⅱ,20111125,stock_individual_info_em,20260608
002639,雪人集团,778955212.0,659633640.0,11411693855.800001,9663632826.0,通用设备,20111205,stock_individual_info_em,20260608
002640,跨境通,1558041330.0,1548262005.0,5499885894.9,5465364877.65,互联网电商,20111208,stock_individual_info_em,20260608
002641,公元股份,1229093871.0,1133994653.0,5186776135.62,4785457435.66,装修建材,20111208,stock_individual_info_em,20260608
002642,荣联科技,661580313.0,661580313.0,4769994056.73,4769994056.73,IT服务Ⅱ,20111220,stock_individual_info_em,20260608
002644,佛慈制药,510657000.0,510657000.0,3758435520.0,3758435520.0,中药Ⅱ,20111222,stock_individual_info_em,20260608
002645,华宏科技,753120432.0,680213486.0,23437107843.84,21168243684.32,环保设备Ⅱ,20111220,stock_individual_info_em,20260608
002646,天佑德酒,479107974.0,475842499.0,3401666615.3999996,3378481742.8999996,白酒Ⅱ,20111222,stock_individual_info_em,20260608
002655,共达电声,364504000.0,363782900.0,12892506480.0,12867001173.0,消费电子,20120217,stock_individual_info_em,20260608
002659,凯文教育,598280384.0,598277572.0,2542691632.0,2542679681.0,教育,20120309,stock_individual_info_em,20260608
002759,天际股份,501382605.0,500941793.0,12795284079.6,12784034557.36,电池,20150528,stock_individual_info_em,20260608
002768,国恩股份,301250000.0,176748125.0,18442525000.0,10820520212.5,塑料,20150630,stock_individual_info_em,20260608
002769,普路通,373318054.0,373010230.0,2874549015.8,2872178771.0,物流,20150629,stock_individual_info_em,20260608
002771,真视通,209764100.0,174514655.0,3221976576.0,2680545100.7999997,IT服务Ⅱ,20150629,stock_individual_info_em,20260608
002772,众兴菌业,374742533.0,371636627.0,4568111477.2699995,4530250483.13,种植业,20150626,stock_individual_info_em,20260608
002774,快意电梯,336687900.0,281768185.0,4006586010.0,3353041401.5,专用设备,20170324,stock_individual_info_em,20260608
002782,可立克,495964013.0,486501200.0,11967611633.689999,11739273956.0,其他电子Ⅱ,20151222,stock_individual_info_em,20260608
002783,凯龙股份,499317447.0,461116586.0,3904662435.54,3605931702.52,化学制品,20151209,stock_individual_info_em,20260608
002785,万里石,226619695.0,193495023.0,8706728681.9,7434078783.660001,装修建材,20151223,stock_individual_info_em,20260608
002786,银宝山新,495612000.0,494112000.0,4277131560.0000005,4264186560.0000005,专用设备,20151223,stock_individual_info_em,20260608
002787,华源控股,332398723.0,248083238.0,8801918185.04,6569244142.24,包装印刷,20151231,stock_individual_info_em,20260608
002792,通宇通讯,523836030.0,337824482.0,21320126421.0,13749456417.400002,通信设备,20160328,stock_individual_info_em,20260608
002793,罗欣药业,1087588486.0,1085933619.0,4448236907.74,4441468501.71,化学制药,20160415,stock_individual_info_em,20260608
002796,世嘉科技,252366948.0,227708203.0,10440420638.76,9420288358.109999,通信设备,20160510,stock_individual_info_em,20260608
002870,香山股份,132075636.0,128961580.0,5057176102.44,4937938898.2,汽车零部件,20170515,stock_individual_info_em,20260608
002919,名臣健康,266136066.0,264208190.0,5535630172.8,5495530352.0,游戏Ⅱ,20171218,stock_individual_info_em,20260608
002922,伊戈尔,422582924.0,377000057.0,14803079827.720001,13206311996.710001,其他电子Ⅱ,20171229,stock_individual_info_em,20260608
002923,润都股份,334893286.0,258084833.0,3305396732.8199997,2547297301.7099996,化学制药,20180105,stock_individual_info_em,20260608
002927,泰永长征,223192180.0,220710663.0,4387958258.8,4339171634.58,电网设备,20180223,stock_individual_info_em,20260608
002930,宏川智慧,457490004.0,433339295.0,4369029538.200001,4138390267.2500005,物流,20180328,stock_individual_info_em,20260608
002931,锋龙股份,218505856.0,201253528.0,14333984153.599998,13202231436.8,通用设备,20180403,stock_individual_info_em,20260608
002933,新兴装备,117350000.0,116743683.0,3363251000.0,3345873954.78,航空装备Ⅱ,20180828,stock_individual_info_em,20260608
002935,天奥电子,424102508.0,415090883.0,7769557946.56,7604464976.56,军工电子Ⅱ,20180903,stock_individual_info_em,20260608
002937,兴瑞科技,303590302.0,302765282.0,10322070268.0,10294019588.0,汽车零部件,20180926,stock_individual_info_em,20260608
002943,宇晶股份,266835988.0,188852220.0,13632650626.92,9648459919.800001,通用设备,20181129,stock_individual_info_em,20260608
002949,华阳国际,196047685.0,151886110.0,2276113622.85,1763397737.1,工程咨询服务Ⅱ,20190226,stock_individual_info_em,20260608
002950,奥美医疗,633265407.0,429625255.0,5705721317.07,3870923547.5499997,医疗器械,20190311,stock_individual_info_em,20260608
002952,亚世光电,164340000.0,131645032.0,3778176599.9999995,3026519285.68,光学光电子,20190328,stock_individual_info_em,20260608
002981,朝阳科技,137486115.0,119417015.0,3849611220.0,3343676420.0,消费电子,20200417,stock_individual_info_em,20260608
002982,湘佳股份,203194085.0,130091248.0,2739056265.8,1753630023.04,养殖业,20200424,stock_individual_info_em,20260608
002983,芯瑞达,223662622.0,128157518.0,5336590160.92,3057838379.48,光学光电子,20200428,stock_individual_info_em,20260608
002986,宇新股份,380121392.0,301837442.0,4280166873.92,3398689596.92,炼化及贸易,20200602,stock_individual_info_em,20260608
002988,豪美新材,249804206.0,249804206.0,6292567949.14,6292567949.14,工业金属,20200518,stock_individual_info_em,20260608
300004,南风股份,479993598.0,479993598.0,5884721511.48,5884721511.48,专用设备,20091030,stock_individual_info_em,20260608
300005,探路者,883702186.0,876583736.0,13069955330.939999,12964673455.439999,服装家纺,20091030,stock_individual_info_em,20260608
300011,鼎汉技术,605555387.0,507256004.0,3669665645.22,3073971384.24,轨交设备Ⅱ,20091030,stock_individual_info_em,20260608
300016,北陆药业,581689731.0,562163813.0,4455743339.46,4306174807.58,化学制药,20091030,stock_individual_info_em,20260608
300018,中元股份,488710536.0,364044539.0,5840090905.2,4350332241.05,电网设备,20091030,stock_individual_info_em,20260608
300019,硅宝科技,393116700.0,368609906.0,6451045047.0,6048888557.46,化学制品,20091030,stock_individual_info_em,20260608
300021,大禹节水,1022367469.0,873389156.0,3925891080.96,3353814359.04,农业综合Ⅱ,20091030,stock_individual_info_em,20260608
300022,吉峰科技,494240380.0,494225780.0,3691975638.6,3691866576.6,专业连锁Ⅱ,20091030,stock_individual_info_em,20260608
300025,华星创业,508792922.0,506653519.0,2406590521.0600004,2396471144.8700004,通信服务,20091030,stock_individual_info_em,20260608
300032,金龙机电,803169608.0,803169608.0,3437565922.2400002,3437565922.2400002,消费电子,20091225,stock_individual_info_em,20260608
300039,上海凯宝,1046000000.0,916926226.0,5230000000.0,4584631130.0,中药Ⅱ,20100108,stock_individual_info_em,20260608
300046,台基股份,236531371.0,236531371.0,6424192036.36,6424192036.36,半导体,20100120,stock_individual_info_em,20260608
300067,安诺其,1154374574.0,937263680.0,6060466513.5,4920634320.0,化学制品,20100421,stock_individual_info_em,20260608
300071,福石控股,963884336.0,945350866.0,3855537344.0,3781403464.0,广告营销,20100421,stock_individual_info_em,20260608
300086,康芝药业,455124411.0,440674522.0,2835425080.53,2745402272.0600004,化学制药,20100526,stock_individual_info_em,20260608
300092,科新机电,273923271.0,209866256.0,3571959453.8399997,2736655978.24,专用设备,20100708,stock_individual_info_em,20260608
300094,国联水产,1128167253.0,1105517399.0,3158868308.3999996,3095448717.2,渔业,20100708,stock_individual_info_em,20260608
300095,华伍股份,394425163.0,317670228.0,3545882215.37,2855855349.7200003,专用设备,20100728,stock_individual_info_em,20260608
300099,尤洛卡,737265255.0,581694238.0,5558980022.7,4385974554.52,专用设备,20100806,stock_individual_info_em,20260608
300105,龙源技术,515814420.0,515472870.0,3703547535.6,3701095206.6,其他电源设备Ⅱ,20100820,stock_individual_info_em,20260608
300107,建新股份,562782268.0,347383196.0,3314787558.52,2046087024.4399998,化学制品,20100820,stock_individual_info_em,20260608
300201,海伦哲,1009043607.0,1003653215.0,18637035421.289997,18537474881.05,工程机械,20110407,stock_individual_info_em,20260608
300203,聚光科技,448737600.0,448351025.0,5532934608.0,5528168138.25,通用设备,20110415,stock_individual_info_em,20260608
300206,理邦仪器,579663346.0,338379565.0,7129859155.8,4162068649.5000005,医疗器械,20110421,stock_individual_info_em,20260608
300210,森远股份,484219953.0,484219953.0,4876094926.71,4876094926.71,环保设备Ⅱ,20110426,stock_individual_info_em,20260608
300213,佳讯飞鸿,594364660.0,552221868.0,4148665326.8,3854508638.6400003,通信设备,20110505,stock_individual_info_em,20260608
300217,东方电热,1477976940.0,1241414188.0,7286426314.2,6120171946.839999,家电零部件Ⅱ,20110518,stock_individual_info_em,20260608
300218,安利股份,216987000.0,216276394.0,2823000870.0,2813755885.94,塑料,20110518,stock_individual_info_em,20260608
300219,鸿利智汇,707943506.0,706640816.0,6357332683.88,6345634527.68,光学光电子,20110518,stock_individual_info_em,20260608
300222,科大智能,778281234.0,633803509.0,10631321656.44,8657755932.94,电网设备,20110525,stock_individual_info_em,20260608
300227,光韵达,595971391.0,433067729.0,6025270763.009999,4378314740.19,自动化设备,20110608,stock_individual_info_em,20260608
300228,富瑞特装,597425549.0,558904049.0,4641996515.73,4342684460.73,通用设备,20110608,stock_individual_info_em,20260608
300267,尔康制药,2062604870.0,1422378091.0,6785970022.3,4679623919.39,化学制药,20110927,stock_individual_info_em,20260608
300275,梅安森,308005068.0,271461453.0,3036929970.48,2676609926.58,计算机设备,20111102,stock_individual_info_em,20260608
300277,汽轮科技,1516604765.0,767682215.0,21839108616.0,11054623896.0,IT服务Ⅱ,20111123,stock_individual_info_em,20260608
