序号,stock_code,stock_name,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比,announcement_date,report_date_param
3319,301566,达利凯普,-178968096.76,-1359.2103099363,21094958.67,11.7869939123,-203707470.96,-113.8233431812,4000000.0,2.2350352227,2026-04-27,20260331
3321,301533,威马农机,-153654557.53,-7.545782628,-6541388.23,-4.2572041696,-138888737.64,-90.3902493181,-71784.53,-0.0467181261,2026-04-27,20260331
3323,301389,隆扬电子,176437601.08,700.0181910958,75958958.0,43.0514570222,80040425.73,45.3647211479,26301521.38,14.9069819693,2026-04-27,20260331
3324,301379,天山电子,67856710.98,143.0842088267,6332023.06,9.3314617943,-34246621.4,-50.4690264314,97108580.95,143.1082932661,2026-04-27,20260331
3326,301369,联动科技,41784658.77,-87.6145991496,-13825297.32,-33.0870174054,56781568.09,135.8909460109,132051.05,0.3160275898,2026-04-27,20260331
3327,301331,恩威医药,-61577258.45,-1689.1064317095,-3492320.02,-5.6714444714,-21696704.36,-35.2349307295,-36388140.57,-59.0934729573,2026-04-27,20260331
3328,301311,昆船智能,-133623884.44,-1.5036999796,-132753884.44,-99.3489187927,1470000.0,1.1001027295,-2340000.0,-1.7511839368,2026-04-27,20260331
3329,301310,鑫宏业,-144833384.37,-2.2240534739,-368375228.53,-254.3441418098,44357635.03,30.6266647175,180221353.83,124.4335721449,2026-04-27,20260331
3331,301282,金禄电子,-42069383.89,-428.7737597704,-40769060.45,-96.9090979716,-59094399.65,-140.4688972972,59433729.73,141.2754935642,2026-04-27,20260331
3332,301225,恒勃股份,-41838142.56,-296.2779475836,-14661094.96,-35.0424136037,-37644256.66,-89.9759271244,13685079.2,32.709576388,2026-04-27,20260331
3334,301221,光庭信息,-74092577.38,-1057.0499213858,-46138911.24,-62.2719749691,-63907381.4,-86.2534192491,44436504.8,59.9743002219,2026-04-27,20260331
3335,301213,观想科技,-37901881.96,59.0683046478,16646230.7,43.9192721817,-35225405.97,-92.9384087238,-19322706.69,-50.9808634579,2026-04-27,20260331
3336,301208,中亦科技,-311717319.37,-116.9868773968,-310835729.67,-99.7171829587,-339772.39,-0.1090001642,-541817.31,-0.1738168771,2026-04-27,20260331
3339,301187,欧圣电气,15428177.94,-80.3935098551,-85162321.42,-551.9920871486,-66577244.68,-431.5301841794,181715636.93,1177.8165745605,2026-04-27,20260331
3340,301186,超达装备,-25174549.81,86.8495082092,1423613.02,5.6549691285,-36015439.6,-143.0628943589,19051358.13,75.6770558909,2026-04-27,20260331
3341,301183,东田微,-29606122.16,-440.2306333572,16123818.42,54.4610953534,-24703745.46,-83.4413413769,-21003730.08,-70.9438742652,2026-04-27,20260331
3343,301172,君逸数码,-324357733.27,-2841.2566101602,-19129481.37,-5.8976492335,-300779763.75,-92.7308748639,-4368064.67,-1.3466812171,2026-04-27,20260331
3344,301128,强瑞技术,13892416.04,129.5920835846,-32684652.68,-235.2697513945,-87531122.21,-630.0640720662,134108189.9,965.3338160466,2026-04-27,20260331
3345,301121,紫建电子,125132474.31,194.8389078297,51212557.15,40.9266718591,2981658.01,2.3828011285,73776477.08,58.9586975618,2026-04-27,20260331
3346,301110,青木科技,124946866.65,-11.6320241204,-15391514.83,-12.3184480273,152685730.95,122.2005281475,-10670213.79,-8.5398010179,2026-04-27,20260331
3352,301041,金百泽,-27270696.73,70.5407176792,10086582.45,36.9868894435,-36184330.15,-132.6857561002,-589477.26,-2.1615775564,2026-04-27,20260331
3354,301021,英诺激光,-85260675.32,21.7830501005,17368848.94,20.3714653617,-100537856.87,-117.9182037823,-1159096.63,-1.3594739024,2026-04-27,20260331
3355,301013,利和兴,27348839.1,119.327701409,-58621963.97,-214.349003099,-14393246.77,-52.6283646533,100366203.11,366.985241103,2026-04-27,20260331
3357,301009,可靠股份,-9397844.47,-107.1383523243,7274324.41,77.4041795778,35302639.37,375.6461333521,-41944869.8,-446.3243665491,2026-04-27,20260331
3359,300963,中洲特材,40554668.03,184.7993947654,-24042207.69,-59.2834533184,-2253252.79,-5.556087374,67344107.71,166.0575982528,2026-04-27,20260331
3361,300952,恒辉安防,4709876.28,-75.8070549065,57545123.91,1221.7969324239,-129097156.42,-2740.9882711399,79650925.91,1691.1468831619,2026-04-27,20260331
3362,300950,德固特,-18918093.95,-331.8231508682,15064976.44,79.6326336037,-19806539.89,-104.6962761806,-11690094.75,-61.7931953446,2026-04-27,20260331
3364,300941,创识科技,3587815.57,105.228817326,-41164968.59,-1147.3546448208,45539004.84,1269.2682762397,-757051.84,-21.1006342224,2026-04-27,20260331
3365,300930,屹通新材,-8811431.4,35.2267122087,-22261161.26,-252.6395570645,-10176810.42,-115.4955416211,23626540.28,268.1350986856,2026-04-27,20260331
3367,300905,宝丽迪,-105410379.77,60.8707674066,4409562.89,4.1832340417,-105442601.58,-100.0305679669,-3615509.23,-3.4299366323,2026-04-27,20260331
3371,300843,胜蓝股份,25149757.73,171.6334203508,-44055881.3,-175.1741777117,38916492.38,154.7390348559,40147876.6,159.6352419416,2026-04-27,20260331
3372,300840,酷特智能,-79744799.42,-182.7003916166,28778888.15,36.088733509,-105444267.79,-132.2271402736,,,2026-04-27,20260331
3373,300835,龙磁科技,20858784.6,136.8805943777,12906662.56,61.8763883299,-48538790.65,-232.7019123156,59355426.34,284.558412574,2026-04-27,20260331
3374,300822,贝仕达克,-21513504.02,-3956.5751937192,3109421.6,14.453347986,-17864472.72,-83.0384148644,-556068.9,-2.584743515,2026-04-27,20260331
3375,300819,聚杰微纤,-53625132.39,-45.9797197857,-323753.33,-0.603734323,-34924259.66,-65.1266637554,-17796053.53,-33.1860318788,2026-04-27,20260331
3376,300806,斯迪克,110787249.26,222.4033624257,-100323941.67,-90.5554947344,-68634977.96,-61.9520553299,280827645.13,253.4837239897,2026-04-27,20260331
3377,300798,锦鸡股份,-20306372.98,-147.5658318199,-34713204.38,-170.9473396071,-22005264.54,-108.3662974263,37145627.26,182.9259577601,2026-04-27,20260331
3378,300797,钢研纳克,-123006903.2,5.7281225263,-110483975.21,-89.8193291074,-9220454.35,-7.4958836538,-3003047.13,-2.4413647136,2026-04-27,20260331
3379,300795,米奥会展,-11337989.57,77.0361226656,-45903643.76,-404.8658139663,18415758.64,162.425256491,20084315.95,177.1417747917,2026-04-27,20260331
3380,300792,壹网壹创,10299009.14,-50.0291804291,11831764.83,114.8825549057,32235428.29,312.9954333646,-30316433.2,-294.3626205967,2026-04-27,20260331
3381,300786,国林科技,-7928294.44,-92.9038477964,11095616.88,139.9496066143,-50735644.96,-639.9313918518,31711733.64,399.9817852375,2026-04-27,20260331
3384,300730,科创信息,-92150807.42,-167.0882172189,-22068227.58,-23.9479481492,400000.0,0.4340710746,-70482579.84,-76.4861229254,2026-04-27,20260331
3385,300729,乐歌股份,-699509879.75,-348.5259819062,99500698.98,14.2243450536,-441498263.78,-63.1153721428,-327292515.18,-46.7888338185,2026-04-27,20260331
3387,300709,精研科技,-179934170.95,37.0996001098,-138851869.77,-77.1681493498,-26145319.0,-14.5304912691,-11069294.53,-6.1518579109,2026-04-27,20260331
3388,300700,岱勒新材,130186310.99,905.12154703,16500186.02,12.6742864857,-11188120.65,-8.5939301643,124918011.1,95.9532612531,2026-04-27,20260331
3394,300648,星云股份,60328280.88,107.5307278303,16748663.45,27.7625405626,-22979754.7,-38.0911810594,67918950.56,112.5822741329,2026-04-27,20260331
3396,300504,天邑股份,-174972306.74,9.6384252241,-253426267.42,-144.8379301512,78094778.95,44.6326509635,-337451.38,-0.1928598795,2026-04-27,20260331
3398,300486,东杰智能,-92062274.02,-32.1952609483,-73281318.2,-79.5997263592,2463785.58,2.6762162962,-21247552.96,-23.0795439133,2026-04-27,20260331
3402,300453,三鑫医疗,-239158378.19,-115.1529436132,12596331.16,5.2669412024,-233594403.15,-97.6735186607,-17556608.25,-7.3409965325,2026-04-27,20260331
3403,300448,浩云科技,7836914.94,114.5536068018,4827219.73,61.5959183806,2673607.43,34.1155601467,336087.78,4.2885214727,2026-04-27,20260331
3404,300440,运达科技,-80312666.65,37.4888542858,-85342514.06,-106.2628320286,5036737.73,6.2714113976,,,2026-04-27,20260331
3406,300403,汉宇集团,57202792.53,134.7816371958,62454614.36,109.1810584724,-2368296.09,-4.1401756545,-181198.51,-0.3167651473,2026-04-27,20260331
3407,300374,中铁装配,152897481.18,65.0714267323,-17341934.93,-11.3421979199,-109892.24,-0.0718731526,171999166.11,112.4931325111,2026-04-27,20260331
3408,300351,永贵电器,-71517521.8,-108.4198121606,-101419484.27,-141.8106804003,51469541.54,71.9677363597,-21318115.31,-29.8082410764,2026-04-27,20260331
3409,300350,华鹏飞,-112749185.93,-646.2448417405,-72341461.54,-64.1614047528,-80260821.28,-71.1852778519,40624616.07,36.0309617625,2026-04-27,20260331
3410,300340,科恒股份,-12770332.98,-2203.4553121123,43681714.18,342.0561879507,-3917555.54,-30.6770038505,-52525803.13,-411.3111475814,2026-04-27,20260331
3411,300291,百纳千成,-191455468.28,-263.2696293007,-89180203.81,-46.5801288473,-99006237.71,-51.7124105148,-3267255.68,-1.7065355768,2026-04-27,20260331
3413,300279,和晶科技,13079560.02,-80.5182902811,22304371.74,170.5284558953,-1166474.28,-8.9182990729,-5948117.38,-45.4764332356,2026-04-27,20260331
3414,300277,汽轮科技,261410227.49,185.2269757591,355355750.1,135.937967505,-88164327.15,-33.7264260838,2001889.24,0.7658037175,2026-04-27,20260331
3417,300194,福安药业,-153100064.98,-198.7811533509,84253326.19,55.0315417574,-66681369.76,-43.5541093785,-170341631.79,-111.261632588,2026-04-27,20260331
3419,300174,元力股份,-37838863.3,-141.0018531389,26536769.51,70.1309901928,-2555513.99,-6.7536753674,-58573830.76,-154.7980717486,2026-04-27,20260331
3422,300153,科泰电源,41927595.36,220.844126157,26352551.39,62.8525226971,-8361455.74,-19.9426074122,27899685.25,66.5425360325,2026-04-27,20260331
3423,300145,南方泵业,-409593787.9,-119.5419501564,-138224260.81,-33.7466692351,-205099616.79,-50.0739080643,-58875363.36,-14.3740860089,2026-04-27,20260331
3425,300135,宝利国际,133655316.76,1413.9385462815,-33515528.3,-25.0760905832,-28190164.54,-21.0916895963,195707665.9,146.4271460681,2026-04-27,20260331
3427,300111,向日葵,-101646766.13,-453.2191010337,-9377900.67,-9.2259705124,-92040131.99,-90.549001699,,,2026-04-27,20260331
3430,003038,鑫铂股份,-26506312.85,39.8028920906,-400377567.5,-1510.4989130919,-200925762.06,-758.0298444263,576526779.89,2175.0546111509,2026-04-27,20260331
3431,003009,中天火箭,-65409247.93,37.3586509215,-28668771.01,-43.8298435119,-43384678.56,-66.3280498293,6655654.88,10.1754034645,2026-04-27,20260331
3432,002988,豪美新材,-143346983.59,10.6212742791,-131415436.08,-91.6764572151,-40340960.17,-28.1421758308,27965519.42,19.5089695783,2026-04-27,20260331
3433,002976,瑞玛精密,-475373006.97,-1793.9401038577,35155554.81,7.3953620198,-239548434.23,-50.3916778441,-269816015.79,-56.7588003176,2026-04-27,20260331
3435,002969,嘉美包装,13110378.15,116.6900504928,81389385.26,620.8012029005,-65967789.43,-503.1722859192,-2311217.68,-17.6289169813,2026-04-27,20260331
3436,002952,亚世光电,37123165.63,130.8431304334,72740535.94,195.9437852499,-32110205.57,-86.4964100584,-1903318.28,-5.1270365759,2026-04-27,20260331
3438,002915,中欣氟材,81977813.2,465.0967004847,-59975003.07,-73.1600426126,-94622431.04,-115.4244390603,236787088.92,288.8428950188,2026-04-27,20260331
3440,002888,惠威科技,87571797.39,903.2806016878,6112483.85,6.9799684741,81787701.34,93.3950241717,-193056.0,-0.2204545365,2026-04-27,20260331
3442,002877,智能自控,53286903.96,235.0375662936,-21316892.44,-40.0039988362,3842304.23,7.2105976224,70761501.62,132.793418948,2026-04-27,20260331
3443,002845,同兴达,-428522803.02,-172.3045132456,-316371246.17,-73.8283339744,-90140559.67,-21.0351839003,-15102431.0,-3.5243004325,2026-04-27,20260331
3445,002810,山东赫达,111444522.28,3069.6260902168,105148423.11,94.3504633147,13577064.4,12.1828010226,-1913259.57,-1.7167820642,2026-04-27,20260331
3447,002796,世嘉科技,-93525731.31,-742.2433113916,-31162167.46,-33.3193518228,-178717854.3,-191.0895021046,116604582.01,124.6764717867,2026-04-27,20260331
3448,002769,普路通,37746202.05,-83.3161121933,-5559327.32,-14.728176659,-24090474.22,-63.8222467736,69009977.33,182.8262807437,2026-04-27,20260331
3451,002707,众信旅游,-652309.1,99.1701058676,41383707.1,6344.1866900216,-27258403.24,-4178.755629808,-12726325.07,-1950.9654349449,2026-04-27,20260331
3452,002703,浙江世宝,34304707.52,1976.1145436504,10696386.45,31.1805207602,-37335284.32,-108.8342884085,61027024.7,177.8969392595,2026-04-27,20260331
3456,002587,奥拓电子,-63945014.45,-6.3780728471,-80533295.04,-125.9414760207,6166818.32,9.6439392078,14546462.47,22.7483918725,2026-04-27,20260331
3457,002578,闽发铝业,-22029618.02,-220.8792131424,94619164.88,429.5088766137,126587520.44,574.6242187453,-239818183.83,-1088.6170773015,2026-04-27,20260331
3458,002562,兄弟科技,13101979.89,-89.6472264968,33825422.27,258.1703113116,-19151745.89,-146.1744411974,-1265096.93,-9.6557691328,2026-04-27,20260331
3469,002246,北化股份,-156582039.85,-78.3151812474,-110197937.19,-70.3771245384,-26062203.75,-16.6444400488,-11465920.83,-7.3226283429,2026-04-27,20260331
3473,002210,飞马国际,7600742.94,152.6569375884,16783407.36,220.8127217627,-6582245.41,-86.6000266284,-1848142.02,-24.3152812112,2026-04-27,20260331
3478,002115,三维通信,-189992017.62,-791.3547178024,-6953341.48,-3.6598071683,-55142554.83,-29.0236166344,-121107626.58,-63.7435341216,2026-04-27,20260331
3484,001332,锡装股份,-561572725.61,-1580.3415790648,-64136741.28,-11.4209145771,-477497073.99,-85.028537216,,,2026-04-27,20260331
3485,001318,阳光乳业,9710911.5,-66.6688983938,11612459.85,119.5815639963,-1901548.35,-19.5815639963,0.0,0.0,2026-04-27,20260331
3487,001300,三柏硕,44838266.39,237.42661893,-17007398.56,-37.9305444418,15930844.54,35.5295728908,50110214.09,111.7576974412,2026-04-27,20260331
3491,001229,魅视科技,99551565.75,337.0007704637,-12777799.2,-12.8353573384,114014420.2,114.5280029913,-232948.43,-0.2339977561,2026-04-27,20260331
3497,000779,甘咨询,-819569010.74,-141.7507035235,-335245411.97,-40.9050864023,-482064586.17,-58.8192793838,-2259012.6,-0.2756342139,2026-04-27,20260331
3503,000652,泰达股份,-330386092.13,-167.9147004722,1910959.38,0.5784018836,-378526177.71,-114.5708571658,46248619.97,13.9983555821,2026-04-27,20260331
3510,000070,特发信息,103495943.96,-3.9878624517,228684978.94,220.9603296419,-100190256.76,-96.8059741537,-21951925.45,-21.2104210175,2026-04-27,20260331
3512,688788,科思科技,572560135.73,30.8967116736,-53730296.75,-9.3842189487,608345664.84,106.2500909296,17944767.64,3.1341280191,2026-04-25,20260331
3514,688767,博拓生物,-82029832.49,-115.666444907,-17988532.45,-21.9292565936,-49144033.85,-59.9099527065,2640000.0,3.2183413276,2026-04-25,20260331
3517,688722,同益中,60739654.85,129.6990622686,73351046.21,120.7630276977,-11075133.9,-18.2337781263,-1058414.09,-1.7425421541,2026-04-25,20260331
3518,688720,艾森股份,-81771607.69,-381.3907725776,1840759.87,2.251099033,-37651506.0,-46.0447177983,-45857302.08,-56.0797364457,2026-04-25,20260331
3520,688707,振华新材,-469215938.01,-97.9316210822,-204744304.93,-43.6354114053,-200176322.03,-42.6618760818,-64290415.05,-13.70166907,2026-04-25,20260331
3522,688687,凯因科技,-84811103.14,-1397.5721748444,-2384288.88,-2.8112933233,-50498629.21,-59.5424742049,-30106209.66,-35.497957868,2026-04-25,20260331
3523,688677,海泰新光,-15294465.76,-141.9990811011,45905597.87,300.1451544,-19730569.08,-129.0046307574,-40109863.27,-262.2508291522,2026-04-25,20260331
3524,688663,新风光,-190056692.69,-2250.8270077717,-189835435.26,-99.8835834577,-2296444.47,-1.2082944502,2175025.8,1.1444089494,2026-04-25,20260331
3534,688593,新相微,-5490533.06,-105.4691920288,26502437.97,482.693350179,-11251990.56,-204.9343922901,-20170507.42,-367.3688364969,2026-04-25,20260331
3535,688589,力合微,-374108478.19,-11.6978632774,12858430.94,3.4370862169,-385726967.87,-103.105647254,-1232362.86,-0.3294132402,2026-04-25,20260331
3539,688539,高华科技,-14229876.26,94.7845191675,-28543796.63,-200.5906172933,4757473.0,33.4329892479,9590099.41,67.3941166794,2026-04-25,20260331
3543,688456,有研粉材,10353332.53,105.0459460758,-210250177.11,-2030.7488096299,121122842.12,1169.892319879,100384980.93,969.5910050133,2026-04-25,20260331
3550,688392,骄成超声,-352960295.53,-7431.6270035096,44405035.45,12.5807452035,-462610078.69,-131.0657557093,65426132.05,18.5363999517,2026-04-25,20260331
3555,688365,光云科技,-8757236.93,-136.6678436571,-5979154.55,-68.2767246997,-25467357.89,-290.8149921439,22754745.23,259.8393238859,2026-04-25,20260331
3562,688312,燕麦科技,-20013452.96,57.8414824779,153395490.78,766.4618948394,-154579034.93,-772.375637722,-11129761.12,-55.6113987039,2026-04-25,20260331
3563,688302,海创药业,-1256476.03,99.6980388278,-11127985.53,-885.6504433276,13177901.85,1048.7985075211,-1607631.36,-127.9476346238,2026-04-25,20260331
3564,688233,神工股份,64452164.06,169.0955444295,25225759.4,39.138731442,42110417.94,65.3359255723,-2380633.92,-3.6936446661,2026-04-25,20260331
3565,688221,前沿生物,17257039.61,156.1953660576,217879789.26,1262.5560013998,-260539803.78,-1509.7595512791,59977295.99,347.5526355937,2026-04-25,20260331
3568,688207,格灵深瞳,74319249.35,135.8394283242,-39371910.26,-52.9767329519,98557898.59,132.6142277431,15133261.02,20.3625052088,2026-04-25,20260331
3570,688199,久日新材,-13013129.05,-136.5047318058,-30166320.85,-231.8145062121,43992678.23,338.0637974231,-25256959.6,-194.0882896262,2026-04-25,20260331
3571,688195,腾景科技,-25269174.01,51.247916041,-5188149.88,-20.5315372712,-115891157.03,-458.6266135337,95088426.73,376.3020773547,2026-04-25,20260331
3578,688035,德邦科技,22448940.62,140.2504308573,22341798.39,99.5227292378,40045852.06,178.3863779493,-38516789.84,-171.5750889629,2026-04-25,20260331
3584,605319,无锡振华,90142724.23,-37.5877000599,71219112.4,79.0070557645,-134481113.3,-149.1868749794,153404725.13,170.1798192149,2026-04-25,20260331
3585,605300,佳禾食品,20636814.68,-96.4099688064,51169417.39,247.9521097778,-28074260.71,-136.0396996597,-538038.57,-2.6071783768,2026-04-25,20260331
3586,605299,舒华体育,16251959.27,122.5213269758,20180407.85,124.1721537369,-5467800.97,-33.6439495027,2513127.18,15.4635335854,2026-04-25,20260331
